Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
5.120,1.120,-0.086,,,,,,,,,,,,
5.130,1.207,-0.012,,,,,,,,,,,,
5.140,1.282,0.054,,,,,,,,,,,,
5.150,1.346,0.114,,,,,,,,,,,,
5.160,1.403,0.166,,,,,,,,,,,,
5.170,1.447,0.214,,,,,,,,,,,,
5.180,1.478,0.254,,,,,,,,,,,,
5.190,1.501,0.286,,,,,,,,,,,,
5.200,1.515,0.310,,,,,,,,,,,,
5.210,1.521,0.327,,,,,,,,,,,,
5.220,1.510,0.336,,,,,,,,,,,,
5.230,1.494,0.338,,,,,,,,,,,,
5.240,1.469,0.332,,,,,,,,,,,,
5.250,1.433,0.320,,,,,,,,,,,,
5.260,1.388,0.300,,,,,,,,,,,,
5.270,1.334,0.273,,,,,,,,,,,,
5.280,1.271,0.238,,,,,,,,,,,,
5.290,1.195,0.196,,,,,,,,,,,,
5.300,1.110,0.147,,,,,,,,,,,,
5.310,1.022,0.093,,,,,,,,,,,,
5.320,0.922,0.034,,,,,,,,,,,,
5.330,0.817,-0.031,,,,,,,,,,,,
5.340,0.691,-0.101,,,,,,,,,,,,
5.350,0.561,-0.177,,,,,,,,,,,,
5.360,0.432,-0.256,,,,,,,,,,,,
5.370,0.307,-0.340,,,,,,,,,,,,
5.380,0.175,-0.428,,,,,,,,,,,,
5.390,0.023,-0.519,,,,,,,,,,,,
5.400,-0.111,-0.612,,,,,,,,,,,,
5.410,-0.251,-0.706,,,,,,,,,,,,
5.420,-0.389,-0.802,,,,,,,,,,,,
5.430,-0.520,-0.899,,,,,,,,,,,,
5.440,-0.646,-0.997,,,,,,,,,,,,
5.450,-0.776,-1.093,,,,,,,,,,,,
5.460,-0.912,-1.187,,,,,,,,,,,,
5.470,-1.037,-1.281,,,,,,,,,,,,
5.480,-1.140,-1.372,,,,,,,,,,,,
5.490,-1.256,-1.462,,,,,,,,,,,,
5.500,-1.359,-1.549,,,,,,,,,,,,
5.510,-1.462,-1.631,,,,,,,,,,,,
5.520,-1.546,-1.707,,,,,,,,,,,,
5.530,-1.623,-1.778,,,,,,,,,,,,
5.540,-1.693,-1.844,,,,,,,,,,,,
5.550,-1.754,-1.903,,,,,,,,,,,,
5.560,-1.802,-1.954,,,,,,,,,,,,
5.570,-1.841,-1.998,,,,,,,,,,,,
5.580,-1.865,-2.033,,,,,,,,,,,,
5.590,-1.876,-2.061,,,,,,,,,,,,
5.600,-1.872,-2.080,,,,,,,,,,,,
5.610,-1.855,-2.090,,,,,,,,,,,,
5.620,-1.828,-2.092,,,,,,,,,,,,
5.630,-1.786,-2.084,,,,,,,,,,,,
5.640,-1.731,-2.069,,,,,,,,,,,,
5.650,-1.671,-2.044,,,,,,,,,,,,
5.660,-1.603,-2.009,,,,,,,,,,,,
5.670,-1.526,-1.966,,,,,,,,,,,,
5.680,-1.444,-1.915,,,,,,,,,,,,
5.690,-1.370,-1.858,,,,,,,,,,,,
5.700,-1.269,-1.793,,,,,,,,,,,,
5.710,-1.157,-1.720,,,,,,,,,,,,
5.720,-1.028,-1.643,,,,,,,,,,,,
5.730,-0.909,-1.559,,,,,,,,,,,,
5.740,-0.777,-1.472,,,,,,,,,,,,
5.750,-0.646,-1.381,,,,,,,,,,,,
5.760,-0.513,-1.288,,,,,,,,,,,,
5.770,-0.370,-1.192,,,,,,,,,,,,
5.780,-0.205,-1.095,,,,,,,,,,,,
5.790,-0.062,-0.995,,,,,,,,,,,,
5.800,0.076,-0.895,,,,,,,,,,,,
5.810,0.201,-0.794,,,,,,,,,,,,
5.820,0.338,-0.692,,,,,,,,,,,,
5.830,0.468,-0.594,,,,,,,,,,,,
5.840,0.597,-0.497,,,,,,,,,,,,
5.850,0.724,-0.404,,,,,,,,,,,,
5.860,0.838,-0.312,,,,,,,,,,,,
5.870,0.940,-0.222,,,,,,,,,,,,
5.880,1.038,-0.139,,,,,,,,,,,,
5.890,1.130,-0.062,,,,,,,,,,,,
5.900,1.214,0.008,,,,,,,,,,,,
5.910,1.286,0.072,,,,,,,,,,,,
5.920,1.345,0.131,,,,,,,,,,,,
5.930,1.396,0.181,,,,,,,,,,,,
5.940,1.436,0.227,,,,,,,,,,,,
5.950,1.467,0.264,,,,,,,,,,,,
5.960,1.491,0.294,,,,,,,,,,,,
5.970,1.501,0.316,,,,,,,,,,,,
5.980,1.498,0.331,,,,,,,,,,,,
5.990,1.488,0.337,,,,,,,,,,,,
6.000,1.466,0.336,,,,,,,,,,,,
6.010,1.436,0.328,,,,,,,,,,,,
6.020,1.396,0.315,,,,,,,,,,,,
6.030,1.346,0.293,,,,,,,,,,,,
6.040,1.288,0.263,,,,,,,,,,,,
6.050,1.220,0.226,,,,,,,,,,,,
6.060,1.142,0.181,,,,,,,,,,,,
6.070,1.057,0.133,,,,,,,,,,,,
6.080,0.960,0.077,,,,,,,,,,,,
6.090,0.863,0.015,,,,,,,,,,,,
6.100,0.763,-0.051,,,,,,,,,,,,
6.110,0.648,-0.124,,,,,,,,,,,,
6.120,0.528,-0.200,,,,,,,,,,,,
6.130,0.397,-0.280,,,,,,,,,,,,
6.140,0.261,-0.366,,,,,,,,,,,,
6.150,0.122,-0.455,,,,,,,,,,,,
6.160,-0.019,-0.547,,,,,,,,,,,,
6.170,-0.152,-0.638,,,,,,,,,,,,
6.180,-0.319,-0.734,,,,,,,,,,,,
6.190,-0.472,-0.830,,,,,,,,,,,,
6.200,-0.612,-0.928,,,,,,,,,,,,
6.210,-0.750,-1.026,,,,,,,,,,,,
6.220,-0.880,-1.121,,,,,,,,,,,,
6.230,-1.004,-1.214,,,,,,,,,,,,
6.240,-1.120,-1.307,,,,,,,,,,,,
6.250,-1.227,-1.399,,,,,,,,,,,,
6.260,-1.343,-1.488,,,,,,,,,,,,
6.270,-1.420,-1.573,,,,,,,,,,,,
6.280,-1.509,-1.653,,,,,,,,,,,,
6.290,-1.586,-1.729,,,,,,,,,,,,
6.300,-1.660,-1.800,,,,,,,,,,,,
6.310,-1.724,-1.863,,,,,,,,,,,,
6.320,-1.781,-1.919,,,,,,,,,,,,
6.330,-1.826,-1.967,,,,,,,,,,,,
6.340,-1.860,-2.009,,,,,,,,,,,,
6.350,-1.874,-2.043,,,,,,,,,,,,
6.360,-1.881,-2.069,,,,,,,,,,,,
6.370,-1.871,-2.084,,,,,,,,,,,,
6.380,-1.853,-2.091,,,,,,,,,,,,
6.390,-1.814,-2.090,,,,,,,,,,,,
6.400,-1.767,-2.081,,,,,,,,,,,,
6.410,-1.710,-2.063,,,,,,,,,,,,
6.420,-1.647,-2.035,,,,,,,,,,,,
6.430,-1.574,-1.997,,,,,,,,,,,,
6.440,-1.494,-1.952,,,,,,,,,,,,
6.450,-1.377,-1.900,,,,,,,,,,,,
6.460,-1.248,-1.840,,,,,,,,,,,,
6.470,-1.143,-1.772,,,,,,,,,,,,
6.480,-1.033,-1.698,,,,,,,,,,,,
6.490,-0.912,-1.619,,,,,,,,,,,,
6.500,-0.784,-1.536,,,,,,,,,,,,
6.510,-0.654,-1.447,,,,,,,,,,,,
6.520,-0.522,-1.354,,,,,,,,,,,,
6.530,-0.387,-1.260,,,,,,,,,,,,
6.540,-0.271,-1.163,,,,,,,,,,,,
6.550,-0.156,-1.067,,,,,,,,,,,,
6.560,-0.014,-0.966,,,,,,,,,,,,
6.570,0.127,-0.866,,,,,,,,,,,,
6.580,0.265,-0.764,,,,,,,,,,,,
6.590,0.401,-0.664,,,,,,,,,,,,
6.600,0.535,-0.567,,,,,,,,,,,,
6.610,0.665,-0.470,,,,,,,,,,,,
6.620,0.787,-0.377,,,,,,,,,,,,
6.630,0.900,-0.285,,,,,,,,,,,,
6.640,1.006,-0.198,,,,,,,,,,,,
6.650,1.104,-0.118,,,,,,,,,,,,
6.660,1.194,-0.042,,,,,,,,,,,,
6.670,1.271,0.027,,,,,,,,,,,,
6.680,1.336,0.090,,,,,,,,,,,,
6.690,1.396,0.146,,,,,,,,,,,,
6.700,1.445,0.194,,,,,,,,,,,,
6.710,1.483,0.238,,,,,,,,,,,,
6.720,1.508,0.273,,,,,,,,,,,,
6.730,1.521,0.301,,,,,,,,,,,,
6.740,1.529,0.321,,,,,,,,,,,,
6.750,1.525,0.333,,,,,,,,,,,,
6.760,1.513,0.337,,,,,,,,,,,,
6.770,1.489,0.334,,,,,,,,,,,,
6.780,1.455,0.325,,,,,,,,,,,,
6.790,1.413,0.308,,,,,,,,,,,,
6.800,1.361,0.284,,,,,,,,,,,,
6.810,1.302,0.252,,,,,,,,,,,,
6.820,1.236,0.213,,,,,,,,,,,,
6.830,1.153,0.167,,,,,,,,,,,,
6.840,1.064,0.117,,,,,,,,,,,,
6.850,0.969,0.059,,,,,,,,,,,,
6.860,0.868,-0.004,,,,,,,,,,,,
6.870,0.750,-0.071,,,,,,,,,,,,
6.880,0.624,-0.145,,,,,,,,,,,,
6.890,0.504,-0.222,,,,,,,,,,,,
6.900,0.373,-0.305,,,,,,,,,,,,
6.910,0.235,-0.392,,,,,,,,,,,,
6.920,0.102,-0.480,,,,,,,,,,,,
6.930,-0.038,-0.573,,,,,,,,,,,,
6.940,-0.186,-0.666,,,,,,,,,,,,
6.950,-0.364,-0.762,,,,,,,,,,,,
6.960,-0.506,-0.860,,,,,,,,,,,,
6.970,-0.642,-0.956,,,,,,,,,,,,
6.980,-0.783,-1.053,,,,,,,,,,,,
6.990,-0.914,-1.148,,,,,,,,,,,,
7.000,-1.041,-1.242,,,,,,,,,,,,
7.010,-1.166,-1.335,,,,,,,,,,,,
7.020,-1.282,-1.426,,,,,,,,,,,,
7.030,-1.384,-1.513,,,,,,,,,,,,
7.040,-1.451,-1.597,,,,,,,,,,,,
7.050,-1.535,-1.676,,,,,,,,,,,,
7.060,-1.615,-1.750,,,,,,,,,,,,
7.070,-1.690,-1.818,,,,,,,,,,,,
7.080,-1.754,-1.879,,,,,,,,,,,,
7.090,-1.805,-1.933,,,,,,,,,,,,
7.100,-1.847,-1.980,,,,,,,,,,,,
7.110,-1.877,-2.019,,,,,,,,,,,,
7.120,-1.894,-2.050,,,,,,,,,,,,
7.130,-1.897,-2.072,,,,,,,,,,,,
7.140,-1.887,-2.086,,,,,,,,,,,,
7.150,-1.862,-2.091,,,,,,,,,,,,
7.160,-1.821,-2.088,,,,,,,,,,,,
7.170,-1.775,-2.076,,,,,,,,,,,,
7.180,-1.719,-2.055,,,,,,,,,,,,
7.190,-1.654,-2.024,,,,,,,,,,,,
7.200,-1.577,-1.986,,,,,,,,,,,,
7.210,-1.494,-1.938,,,,,,,,,,,,
7.220,-1.413,-1.884,,,,,,,,,,,,
7.230,-1.332,-1.821,,,,,,,,,,,,
7.240,-1.224,-1.752,,,,,,,,,,,,
7.250,-1.112,-1.677,,,,,,,,,,,,
7.260,-0.990,-1.596,,,,,,,,,,,,
7.270,-0.863,-1.511,,,,,,,,,,,,
7.280,-0.735,-1.421,,,,,,,,,,,,
7.290,-0.601,-1.328,,,,,,,,,,,,
7.300,-0.453,-1.234,,,,,,,,,,,,
7.310,-0.298,-1.137,,,,,,,,,,,,
7.320,-0.137,-1.039,,,,,,,,,,,,
7.330,0.003,-0.938,,,,,,,,,,,,
7.340,0.146,-0.837,,,,,,,,,,,,
7.350,0.285,-0.737,,,,,,,,,,,,
7.360,0.421,-0.637,,,,,,,,,,,,
7.370,0.553,-0.540,,,,,,,,,,,,
7.380,0.679,-0.444,,,,,,,,,,,,
7.390,0.792,-0.351,,,,,,,,,,,,
7.400,0.903,-0.261,,,,,,,,,,,,
7.410,1.006,-0.175,,,,,,,,,,,,
7.420,1.102,-0.096,,,,,,,,,,,,
7.430,1.189,-0.022,,,,,,,,,,,,
7.440,1.266,0.046,,,,,,,,,,,,
7.450,1.332,0.106,,,,,,,,,,,,
7.460,1.388,0.159,,,,,,,,,,,,
7.470,1.435,0.208,,,,,,,,,,,,
7.480,1.468,0.250,,,,,,,,,,,,
7.490,1.493,0.282,,,,,,,,,,,,
7.500,1.509,0.307,,,,,,,,,,,,
7.510,1.516,0.325,,,,,,,,,,,,
7.520,1.507,0.335,,,,,,,,,,,,
7.530,1.492,0.338,,,,,,,,,,,,
7.540,1.467,0.333,,,,,,,,,,,,
7.550,1.434,0.322,,,,,,,,,,,,
7.560,1.389,0.303,,,,,,,,,,,,
7.570,1.336,0.277,,,,,,,,,,,,
7.580,1.272,0.244,,,,,,,,,,,,
7.590,1.204,0.203,,,,,,,,,,,,
7.600,1.120,0.155,,,,,,,,,,,,
7.610,1.033,0.102,,,,,,,,,,,,
7.620,0.933,0.044,,,,,,,,,,,,
7.630,0.829,-0.020,,,,,,,,,,,,
7.640,0.703,-0.089,,,,,,,,,,,,
7.650,0.582,-0.164,,,,,,,,,,,,
7.660,0.455,-0.243,,,,,,,,,,,,
7.670,0.325,-0.326,,,,,,,,,,,,
7.680,0.183,-0.413,,,,,,,,,,,,
7.690,0.029,-0.503,,,,,,,,,,,,
7.700,-0.107,-0.596,,,,,,,,,,,,
7.710,-0.302,-0.690,,,,,,,,,,,,
7.720,-0.431,-0.786,,,,,,,,,,,,
7.730,-0.561,-0.883,,,,,,,,,,,,
7.740,-0.695,-0.981,,,,,,,,,,,,
7.750,-0.827,-1.078,,,,,,,,,,,,
7.760,-0.957,-1.172,,,,,,,,,,,,
7.770,-1.081,-1.266,,,,,,,,,,,,
7.780,-1.182,-1.357,,,,,,,,,,,,
7.790,-1.296,-1.448,,,,,,,,,,,,
7.800,-1.345,-1.535,,,,,,,,,,,,
7.810,-1.458,-1.617,,,,,,,,,,,,
7.820,-1.543,-1.695,,,,,,,,,,,,
7.830,-1.623,-1.767,,,,,,,,,,,,
7.840,-1.694,-1.834,,,,,,,,,,,,
7.850,-1.755,-1.895,,,,,,,,,,,,
7.860,-1.804,-1.947,,,,,,,,,,,,
7.870,-1.843,-1.992,,,,,,,,,,,,
7.880,-1.871,-2.028,,,,,,,,,,,,
7.890,-1.883,-2.058,,,,,,,,,,,,
7.900,-1.882,-2.079,,,,,,,,,,,,
7.910,-1.866,-2.090,,,,,,,,,,,,
7.920,-1.840,-2.092,,,,,,,,,,,,
7.930,-1.799,-2.086,,,,,,,,,,,,
7.940,-1.747,-2.072,,,,,,,,,,,,
7.950,-1.688,-2.049,,,,,,,,,,,,
7.960,-1.620,-2.016,,,,,,,,,,,,
7.970,-1.543,-1.974,,,,,,,,,,,,
7.980,-1.461,-1.925,,,,,,,,,,,,
7.990,-1.396,-1.869,,,,,,,,,,,,
8.000,-1.296,-1.805,,,,,,,,,,,,
8.010,-1.191,-1.734,,,,,,,,,,,,
8.020,-1.076,-1.658,,,,,,,,,,,,
8.030,-0.955,-1.575,,,,,,,,,,,,
8.040,-0.837,-1.489,,,,,,,,,,,,
8.050,-0.706,-1.399,,,,,,,,,,,,
8.060,-0.572,-1.305,,,,,,,,,,,,
8.070,-0.448,-1.210,,,,,,,,,,,,
8.080,-0.273,-1.113,,,,,,,,,,,,
8.090,-0.128,-1.014,,,,,,,,,,,,
8.100,0.018,-0.914,,,,,,,,,,,,
8.110,0.157,-0.812,,,,,,,,,,,,
8.120,0.294,-0.711,,,,,,,,,,,,
8.130,0.438,-0.613,,,,,,,,,,,,
8.140,0.569,-0.514,,,,,,,,,,,,
8.150,0.696,-0.421,,,,,,,,,,,,
8.160,0.830,-0.329,,,,,,,,,,,,
8.170,0.935,-0.239,,,,,,,,,,,,
8.180,1.035,-0.154,,,,,,,,,,,,
8.190,1.129,-0.077,,,,,,,,,,,,
8.200,1.215,-0.005,,,,,,,,,,,,
8.210,1.289,0.060,,,,,,,,,,,,
8.220,1.349,0.121,,,,,,,,,,,,
8.230,1.401,0.172,,,,,,,,,,,,
8.240,1.444,0.219,,,,,,,,,,,,
8.250,1.474,0.258,,,,,,,,,,,,
8.260,1.498,0.288,,,,,,,,,,,,
8.270,1.509,0.312,,,,,,,,,,,,
8.280,1.510,0.328,,,,,,,,,,,,
8.290,1.500,0.337,,,,,,,,,,,,
8.300,1.480,0.337,,,,,,,,,,,,
8.310,1.456,0.330,,,,,,,,,,,,
8.320,1.418,0.317,,,,,,,,,,,,
8.330,1.368,0.297,,,,,,,,,,,,
8.340,1.314,0.268,,,,,,,,,,,,
8.350,1.248,0.233,,,,,,,,,,,,
8.360,1.171,0.190,,,,,,,,,,,,
8.370,1.085,0.142,,,,,,,,,,,,
8.380,0.992,0.088,,,,,,,,,,,,
8.390,0.897,0.027,,,,,,,,,,,,
8.400,0.789,-0.039,,,,,,,,,,,,
8.410,0.678,-0.110,,,,,,,,,,,,
8.420,0.561,-0.185,,,,,,,,,,,,
8.430,0.429,-0.264,,,,,,,,,,,,
8.440,0.307,-0.349,,,,,,,,,,,,
8.450,0.172,-0.437,,,,,,,,,,,,
8.460,0.027,-0.528,,,,,,,,,,,,
8.470,-0.111,-0.620,,,,,,,,,,,,
8.480,-0.280,-0.715,,,,,,,,,,,,
8.490,-0.422,-0.811,,,,,,,,,,,,
8.500,-0.566,-0.909,,,,,,,,,,,,
8.510,-0.706,-1.007,,,,,,,,,,,,
8.520,-0.837,-1.102,,,,,,,,,,,,
8.530,-0.975,-1.195,,,,,,,,,,,,
8.540,-1.096,-1.290,,,,,,,,,,,,
8.550,-1.203,-1.382,,,,,,,,,,,,
8.560,-1.317,-1.471,,,,,,,,,,,,
8.570,-1.395,-1.557,,,,,,,,,,,,
8.580,-1.492,-1.638,,,,,,,,,,,,
8.590,-1.573,-1.714,,,,,,,,,,,,
8.600,-1.650,-1.786,,,,,,,,,,,,
8.610,-1.718,-1.851,,,,,,,,,,,,
8.620,-1.777,-1.909,,,,,,,,,,,,
8.630,-1.825,-1.959,,,,,,,,,,,,
8.640,-1.861,-2.002,,,,,,,,,,,,
8.650,-1.882,-2.037,,,,,,,,,,,,
8.660,-1.891,-2.064,,,,,,,,,,,,
8.670,-1.887,-2.081,,,,,,,,,,,,
8.680,-1.871,-2.089,,,,,,,,,,,,
8.690,-1.836,-2.090,,,,,,,,,,,,
8.700,-1.792,-2.083,,,,,,,,,,,,
8.710,-1.738,-2.066,,,,,,,,,,,,
8.720,-1.678,-2.040,,,,,,,,,,,,
8.730,-1.608,-2.004,,,,,,,,,,,,
8.740,-1.527,-1.961,,,,,,,,,,,,
8.750,-1.442,-1.911,,,,,,,,,,,,
8.760,-1.389,-1.852,,,,,,,,,,,,
8.770,-1.286,-1.786,,,,,,,,,,,,
8.780,-1.172,-1.713,,,,,,,,,,,,
8.790,-1.053,-1.635,,,,,,,,,,,,
8.800,-0.930,-1.552,,,,,,,,,,,,
8.810,-0.806,-1.464,,,,,,,,,,,,
8.820,-0.676,-1.372,,,,,,,,,,,,
8.830,-0.545,-1.278,,,,,,,,,,,,
8.840,-0.403,-1.182,,,,,,,,,,,,
8.850,-0.212,-1.086,,,,,,,,,,,,
8.860,-0.070,-0.985,,,,,,,,,,,,
8.870,0.065,-0.885,,,,,,,,,,,,
8.880,0.201,-0.783,,,,,,,,,,,,
8.890,0.340,-0.683,,,,,,,,,,,,
8.900,0.482,-0.586,,,,,,,,,,,,
8.910,0.612,-0.488,,,,,,,,,,,,
8.920,0.739,-0.395,,,,,,,,,,,,
8.930,0.855,-0.303,,,,,,,,,,,,
8.940,0.960,-0.214,,,,,,,,,,,,
8.950,1.062,-0.133,,,,,,,,,,,,
8.960,1.155,-0.056,,,,,,,,,,,,
8.970,1.237,0.014,,,,,,,,,,,,
8.980,1.306,0.078,,,,,,,,,,,,
8.990,1.364,0.137,,,,,,,,,,,,
9.000,1.417,0.185,,,,,,,,,,,,
9.010,1.456,0.230,,,,,,,,,,,,
9.020,1.483,0.267,,,,,,,,,,,,
9.030,1.502,0.297,,,,,,,,,,,,
9.040,1.511,0.318,,,,,,,,,,,,
9.050,1.511,0.331,,,,,,,,,,,,
9.060,1.501,0.336,,,,,,,,,,,,
9.070,1.479,0.335,,,,,,,,,,,,
9.080,1.450,0.327,,,,,,,,,,,,
9.090,1.410,0.312,,,,,,,,,,,,
9.100,1.360,0.290,,,,,,,,,,,,
9.110,1.303,0.259,,,,,,,,,,,,
9.120,1.239,0.222,,,,,,,,,,,,
9.130,1.161,0.178,,,,,,,,,,,,
9.140,1.076,0.129,,,,,,,,,,,,
9.150,0.981,0.071,,,,,,,,,,,,
9.160,0.882,0.010,,,,,,,,,,,,
9.170,0.771,-0.057,,,,,,,,,,,,
9.180,0.642,-0.129,,,,,,,,,,,,
9.190,0.525,-0.205,,,,,,,,,,,,
9.200,0.396,-0.287,,,,,,,,,,,,
9.210,0.255,-0.373,,,,,,,,,,,,
9.220,0.112,-0.461,,,,,,,,,,,,
9.230,-0.033,-0.553,,,,,,,,,,,,
9.240,-0.162,-0.645,,,,,,,,,,,,
9.250,-0.300,-0.741,,,,,,,,,,,,
9.260,-0.461,-0.838,,,,,,,,,,,,
9.270,-0.591,-0.935,,,,,,,,,,,,
9.280,-0.731,-1.032,,,,,,,,,,,,
9.290,-0.861,-1.128,,,,,,,,,,,,
9.300,-0.983,-1.222,,,,,,,,,,,,
9.310,-1.101,-1.315,,,,,,,,,,,,
9.320,-1.211,-1.406,,,,,,,,,,,,
9.330,-1.333,-1.494,,,,,,,,,,,,
9.340,-1.435,-1.579,,,,,,,,,,,,
9.350,-1.508,-1.660,,,,,,,,,,,,
9.360,-1.586,-1.735,,,,,,,,,,,,
9.370,-1.663,-1.805,,,,,,,,,,,,
9.380,-1.730,-1.867,,,,,,,,,,,,
9.390,-1.786,-1.924,,,,,,,,,,,,
9.400,-1.828,-1.972,,,,,,,,,,,,
9.410,-1.861,-2.014,,,,,,,,,,,,
9.420,-1.877,-2.046,,,,,,,,,,,,
9.430,-1.886,-2.070,,,,,,,,,,,,
9.440,-1.875,-2.085,,,,,,,,,,,,
9.450,-1.855,-2.092,,,,,,,,,,,,
9.460,-1.815,-2.090,,,,,,,,,,,,
9.470,-1.768,-2.080,,,,,,,,,,,,
9.480,-1.713,-2.060,,,,,,,,,,,,
9.490,-1.649,-2.032,,,,,,,,,,,,
9.500,-1.574,-1.995,,,,,,,,,,,,
9.510,-1.494,-1.949,,,,,,,,,,,,
9.520,-1.424,-1.896,,,,,,,,,,,,
9.530,-1.361,-1.835,,,,,,,,,,,,
9.540,-1.254,-1.767,,,,,,,,,,,,
9.550,-1.144,-1.693,,,,,,,,,,,,
9.560,-1.024,-1.613,,,,,,,,,,,,
9.570,-0.901,-1.529,,,,,,,,,,,,
9.580,-0.772,-1.439,,,,,,,,,,,,
9.590,-0.641,-1.347,,,,,,,,,,,,
9.600,-0.502,-1.254,,,,,,,,,,,,
9.610,-0.338,-1.157,,,,,,,,,,,,
9.620,-0.161,-1.060,,,,,,,,,,,,
9.630,-0.021,-0.958,,,,,,,,,,,,
9.640,0.120,-0.858,,,,,,,,,,,,
9.650,0.260,-0.758,,,,,,,,,,,,
9.660,0.399,-0.658,,,,,,,,,,,,
9.670,0.531,-0.560,,,,,,,,,,,,
9.680,0.660,-0.463,,,,,,,,,,,,
9.690,0.781,-0.371,,,,,,,,,,,,
9.700,0.894,-0.280,,,,,,,,,,,,
9.710,0.998,-0.192,,,,,,,,,,,,
9.720,1.095,-0.112,,,,,,,,,,,,
9.730,1.184,-0.036,,,,,,,,,,,,
9.740,1.262,0.032,,,,,,,,,,,,
9.750,1.329,0.093,,,,,,,,,,,,
9.760,1.386,0.149,,,,,,,,,,,,
9.770,1.435,0.197,,,,,,,,,,,,
9.780,1.468,0.241,,,,,,,,,,,,
9.790,1.494,0.276,,,,,,,,,,,,
9.800,1.511,0.302,,,,,,,,,,,,
9.810,1.518,0.321,,,,,,,,,,,,
9.820,1.510,0.333,,,,,,,,,,,,
9.830,1.496,0.337,,,,,,,,,,,,
9.840,1.473,0.334,,,,,,,,,,,,
9.850,1.442,0.324,,,,,,,,,,,,
9.860,1.398,0.307,,,,,,,,,,,,
9.870,1.347,0.282,,,,,,,,,,,,
9.880,1.289,0.251,,,,,,,,,,,,
9.890,1.207,0.212,,,,,,,,,,,,
9.900,1.123,0.164,,,,,,,,,,,,
9.910,1.037,0.114,,,,,,,,,,,,
9.920,0.938,0.056,,,,,,,,,,,,
9.930,0.836,-0.007,,,,,,,,,,,,
9.940,0.725,-0.075,,,,,,,,,,,,
9.950,0.603,-0.150,,,,,,,,,,,,
9.960,0.483,-0.227,,,,,,,,,,,,
9.970,0.356,-0.310,,,,,,,,,,,,
9.980,0.228,-0.396,,,,,,,,,,,,
9.990,0.083,-0.485,,,,,,,,,,,,
10.000,-0.061,-0.578,,,,,,,,,,,,
10.010,-0.195,-0.671,,,,,,,,,,,,
10.020,-0.319,-0.766,,,,,,,,,,,,
10.030,-0.474,-0.863,,,,,,,,,,,,
10.040,-0.609,-0.960,,,,,,,,,,,,
10.050,-0.746,-1.058,,,,,,,,,,,,
10.060,-0.883,-1.152,,,,,,,,,,,,
10.070,-1.005,-1.246,,,,,,,,,,,,
10.080,-1.114,-1.338,,,,,,,,,,,,
10.090,-1.217,-1.430,,,,,,,,,,,,
10.100,-1.330,-1.518,,,,,,,,,,,,
10.110,-1.447,-1.601,,,,,,,,,,,,
10.120,-1.525,-1.680,,,,,,,,,,,,
10.130,-1.602,-1.753,,,,,,,,,,,,
10.140,-1.674,-1.822,,,,,,,,,,,,
10.150,-1.736,-1.883,,,,,,,,,,,,
10.160,-1.786,-1.937,,,,,,,,,,,,
10.170,-1.827,-1.984,,,,,,,,,,,,
10.180,-1.857,-2.021,,,,,,,,,,,,
10.190,-1.869,-2.052,,,,,,,,,,,,
10.200,-1.871,-2.074,,,,,,,,,,,,
10.210,-1.856,-2.087,,,,,,,,,,,,
10.220,-1.833,-2.091,,,,,,,,,,,,
10.230,-1.794,-2.086,,,,,,,,,,,,
10.240,-1.742,-2.074,,,,,,,,,,,,
10.250,-1.685,-2.053,,,,,,,,,,,,
10.260,-1.619,-2.022,,,,,,,,,,,,
10.270,-1.545,-1.983,,,,,,,,,,,,
10.280,-1.464,-1.935,,,,,,,,,,,,
10.290,-1.396,-1.880,,,,,,,,,,,,
10.300,-1.297,-1.818,,,,,,,,,,,,
10.310,-1.191,-1.748,,,,,,,,,,,,
10.320,-1.070,-1.673,,,,,,,,,,,,
10.330,-0.952,-1.591,,,,,,,,,,,,
10.340,-0.823,-1.506,,,,,,,,,,,,
10.350,-0.691,-1.416,,,,,,,,,,,,
10.360,-0.558,-1.323,,,,,,,,,,,,
10.370,-0.415,-1.228,,,,,,,,,,,,
10.380,-0.246,-1.131,,,,,,,,,,,,
10.390,-0.101,-1.033,,,,,,,,,,,,
10.400,0.044,-0.932,,,,,,,,,,,,
10.410,0.175,-0.831,,,,,,,,,,,,
10.420,0.313,-0.730,,,,,,,,,,,,
10.430,0.446,-0.630,,,,,,,,,,,,
10.440,0.577,-0.533,,,,,,,,,,,,
10.450,0.705,-0.439,,,,,,,,,,,,
10.460,0.822,-0.346,,,,,,,,,,,,
10.470,0.928,-0.256,,,,,,,,,,,,
10.480,1.029,-0.170,,,,,,,,,,,,
10.490,1.124,-0.092,,,,,,,,,,,,
10.500,1.213,-0.019,,,,,,,,,,,,
10.510,1.288,0.048,,,,,,,,,,,,
10.520,1.349,0.109,,,,,,,,,,,,
10.530,1.403,0.163,,,,,,,,,,,,
10.540,1.448,0.210,,,,,,,,,,,,
10.550,1.480,0.251,,,,,,,,,,,,
10.560,1.504,0.284,,,,,,,,,,,,
10.570,1.515,0.309,,,,,,,,,,,,
10.580,1.518,0.327,,,,,,,,,,,,
10.590,1.508,0.336,,,,,,,,,,,,
10.600,1.491,0.338,,,,,,,,,,,,
