Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
5.090,-0.560,-1.388,,,,,,,,,,,,
5.100,-0.609,-1.484,,,,,,,,,,,,
5.110,-0.657,-1.575,,,,,,,,,,,,
5.120,-0.697,-1.662,,,,,,,,,,,,
5.130,-0.737,-1.743,,,,,,,,,,,,
5.140,-0.771,-1.819,,,,,,,,,,,,
5.150,-0.801,-1.887,,,,,,,,,,,,
5.160,-0.827,-1.947,,,,,,,,,,,,
5.170,-0.847,-1.998,,,,,,,,,,,,
5.180,-0.859,-2.040,,,,,,,,,,,,
5.190,-0.865,-2.071,,,,,,,,,,,,
5.200,-0.867,-2.092,,,,,,,,,,,,
5.210,-0.866,-2.102,,,,,,,,,,,,
5.220,-0.856,-2.104,,,,,,,,,,,,
5.230,-0.839,-2.097,,,,,,,,,,,,
5.240,-0.819,-2.081,,,,,,,,,,,,
5.250,-0.795,-2.053,,,,,,,,,,,,
5.260,-0.766,-2.015,,,,,,,,,,,,
5.270,-0.733,-1.966,,,,,,,,,,,,
5.280,-0.695,-1.911,,,,,,,,,,,,
5.290,-0.655,-1.846,,,,,,,,,,,,
5.300,-0.610,-1.775,,,,,,,,,,,,
5.310,-0.563,-1.695,,,,,,,,,,,,
5.320,-0.511,-1.610,,,,,,,,,,,,
5.330,-0.453,-1.518,,,,,,,,,,,,
5.340,-0.391,-1.421,,,,,,,,,,,,
5.350,-0.325,-1.322,,,,,,,,,,,,
5.360,-0.259,-1.220,,,,,,,,,,,,
5.370,-0.190,-1.117,,,,,,,,,,,,
5.380,-0.118,-1.010,,,,,,,,,,,,
5.390,-0.049,-0.904,,,,,,,,,,,,
5.400,0.021,-0.796,,,,,,,,,,,,
5.410,0.087,-0.688,,,,,,,,,,,,
5.420,0.151,-0.583,,,,,,,,,,,,
5.430,0.213,-0.480,,,,,,,,,,,,
5.440,0.269,-0.382,,,,,,,,,,,,
5.450,0.324,-0.286,,,,,,,,,,,,
5.460,0.375,-0.192,,,,,,,,,,,,
5.470,0.422,-0.108,,,,,,,,,,,,
5.480,0.465,-0.030,,,,,,,,,,,,
5.490,0.507,0.042,,,,,,,,,,,,
5.500,0.545,0.106,,,,,,,,,,,,
5.510,0.578,0.165,,,,,,,,,,,,
5.520,0.604,0.214,,,,,,,,,,,,
5.530,0.628,0.256,,,,,,,,,,,,
5.540,0.646,0.288,,,,,,,,,,,,
5.550,0.652,0.312,,,,,,,,,,,,
5.560,0.650,0.327,,,,,,,,,,,,
5.570,0.645,0.333,,,,,,,,,,,,
5.580,0.637,0.331,,,,,,,,,,,,
5.590,0.618,0.321,,,,,,,,,,,,
5.600,0.593,0.304,,,,,,,,,,,,
5.610,0.564,0.278,,,,,,,,,,,,
5.620,0.527,0.243,,,,,,,,,,,,
5.630,0.490,0.199,,,,,,,,,,,,
5.640,0.449,0.150,,,,,,,,,,,,
5.650,0.407,0.092,,,,,,,,,,,,
5.660,0.361,0.029,,,,,,,,,,,,
5.670,0.311,-0.041,,,,,,,,,,,,
5.680,0.257,-0.118,,,,,,,,,,,,
5.690,0.204,-0.199,,,,,,,,,,,,
5.700,0.144,-0.288,,,,,,,,,,,,
5.710,0.083,-0.380,,,,,,,,,,,,
5.720,0.016,-0.474,,,,,,,,,,,,
5.730,-0.050,-0.574,,,,,,,,,,,,
5.740,-0.117,-0.674,,,,,,,,,,,,
5.750,-0.186,-0.776,,,,,,,,,,,,
5.760,-0.258,-0.879,,,,,,,,,,,,
5.770,-0.324,-0.981,,,,,,,,,,,,
5.780,-0.390,-1.086,,,,,,,,,,,,
5.790,-0.452,-1.187,,,,,,,,,,,,
5.800,-0.510,-1.288,,,,,,,,,,,,
5.810,-0.568,-1.386,,,,,,,,,,,,
5.820,-0.618,-1.482,,,,,,,,,,,,
5.830,-0.661,-1.573,,,,,,,,,,,,
5.840,-0.705,-1.660,,,,,,,,,,,,
5.850,-0.745,-1.742,,,,,,,,,,,,
5.860,-0.782,-1.817,,,,,,,,,,,,
5.870,-0.811,-1.885,,,,,,,,,,,,
5.880,-0.834,-1.946,,,,,,,,,,,,
5.890,-0.852,-1.997,,,,,,,,,,,,
5.900,-0.864,-2.039,,,,,,,,,,,,
5.910,-0.878,-2.070,,,,,,,,,,,,
5.920,-0.885,-2.091,,,,,,,,,,,,
5.930,-0.879,-2.103,,,,,,,,,,,,
5.940,-0.866,-2.106,,,,,,,,,,,,
5.950,-0.852,-2.099,,,,,,,,,,,,
5.960,-0.835,-2.082,,,,,,,,,,,,
5.970,-0.813,-2.054,,,,,,,,,,,,
5.980,-0.785,-2.017,,,,,,,,,,,,
5.990,-0.750,-1.970,,,,,,,,,,,,
6.000,-0.711,-1.914,,,,,,,,,,,,
6.010,-0.669,-1.849,,,,,,,,,,,,
6.020,-0.626,-1.777,,,,,,,,,,,,
6.030,-0.577,-1.699,,,,,,,,,,,,
6.040,-0.523,-1.613,,,,,,,,,,,,
6.050,-0.466,-1.522,,,,,,,,,,,,
6.060,-0.405,-1.424,,,,,,,,,,,,
6.070,-0.341,-1.324,,,,,,,,,,,,
6.080,-0.274,-1.223,,,,,,,,,,,,
6.090,-0.203,-1.120,,,,,,,,,,,,
6.100,-0.135,-1.013,,,,,,,,,,,,
6.110,-0.065,-0.907,,,,,,,,,,,,
6.120,0.003,-0.799,,,,,,,,,,,,
6.130,0.070,-0.693,,,,,,,,,,,,
6.140,0.135,-0.588,,,,,,,,,,,,
6.150,0.197,-0.485,,,,,,,,,,,,
6.160,0.253,-0.386,,,,,,,,,,,,
6.170,0.307,-0.289,,,,,,,,,,,,
6.180,0.361,-0.197,,,,,,,,,,,,
6.190,0.413,-0.112,,,,,,,,,,,,
6.200,0.456,-0.033,,,,,,,,,,,,
6.210,0.492,0.039,,,,,,,,,,,,
6.220,0.532,0.105,,,,,,,,,,,,
6.230,0.568,0.163,,,,,,,,,,,,
6.240,0.596,0.211,,,,,,,,,,,,
6.250,0.621,0.253,,,,,,,,,,,,
6.260,0.638,0.287,,,,,,,,,,,,
6.270,0.644,0.310,,,,,,,,,,,,
6.280,0.644,0.325,,,,,,,,,,,,
6.290,0.639,0.331,,,,,,,,,,,,
6.300,0.634,0.330,,,,,,,,,,,,
6.310,0.614,0.322,,,,,,,,,,,,
6.320,0.589,0.304,,,,,,,,,,,,
6.330,0.564,0.278,,,,,,,,,,,,
6.340,0.529,0.243,,,,,,,,,,,,
6.350,0.491,0.199,,,,,,,,,,,,
6.360,0.451,0.151,,,,,,,,,,,,
6.370,0.409,0.092,,,,,,,,,,,,
6.380,0.367,0.028,,,,,,,,,,,,
6.390,0.317,-0.041,,,,,,,,,,,,
6.400,0.265,-0.118,,,,,,,,,,,,
6.410,0.213,-0.199,,,,,,,,,,,,
6.420,0.151,-0.287,,,,,,,,,,,,
6.430,0.095,-0.379,,,,,,,,,,,,
6.440,0.029,-0.473,,,,,,,,,,,,
6.450,-0.036,-0.573,,,,,,,,,,,,
6.460,-0.102,-0.671,,,,,,,,,,,,
6.470,-0.172,-0.773,,,,,,,,,,,,
6.480,-0.237,-0.877,,,,,,,,,,,,
6.490,-0.303,-0.980,,,,,,,,,,,,
6.500,-0.368,-1.084,,,,,,,,,,,,
6.510,-0.431,-1.184,,,,,,,,,,,,
6.520,-0.490,-1.285,,,,,,,,,,,,
6.530,-0.543,-1.384,,,,,,,,,,,,
6.540,-0.595,-1.480,,,,,,,,,,,,
6.550,-0.642,-1.571,,,,,,,,,,,,
6.560,-0.682,-1.658,,,,,,,,,,,,
6.570,-0.720,-1.740,,,,,,,,,,,,
6.580,-0.755,-1.816,,,,,,,,,,,,
6.590,-0.788,-1.885,,,,,,,,,,,,
6.600,-0.813,-1.946,,,,,,,,,,,,
6.610,-0.832,-1.997,,,,,,,,,,,,
6.620,-0.844,-2.038,,,,,,,,,,,,
6.630,-0.849,-2.070,,,,,,,,,,,,
6.640,-0.849,-2.092,,,,,,,,,,,,
6.650,-0.849,-2.103,,,,,,,,,,,,
6.660,-0.845,-2.105,,,,,,,,,,,,
6.670,-0.829,-2.098,,,,,,,,,,,,
6.680,-0.807,-2.082,,,,,,,,,,,,
6.690,-0.782,-2.055,,,,,,,,,,,,
6.700,-0.754,-2.017,,,,,,,,,,,,
6.710,-0.725,-1.968,,,,,,,,,,,,
6.720,-0.687,-1.913,,,,,,,,,,,,
6.730,-0.648,-1.849,,,,,,,,,,,,
6.740,-0.603,-1.777,,,,,,,,,,,,
6.750,-0.553,-1.698,,,,,,,,,,,,
6.760,-0.502,-1.612,,,,,,,,,,,,
6.770,-0.445,-1.521,,,,,,,,,,,,
6.780,-0.382,-1.425,,,,,,,,,,,,
6.790,-0.317,-1.325,,,,,,,,,,,,
6.800,-0.251,-1.224,,,,,,,,,,,,
6.810,-0.183,-1.120,,,,,,,,,,,,
6.820,-0.113,-1.014,,,,,,,,,,,,
6.830,-0.043,-0.908,,,,,,,,,,,,
6.840,0.025,-0.800,,,,,,,,,,,,
6.850,0.091,-0.693,,,,,,,,,,,,
6.860,0.153,-0.588,,,,,,,,,,,,
6.870,0.214,-0.485,,,,,,,,,,,,
6.880,0.269,-0.386,,,,,,,,,,,,
6.890,0.323,-0.290,,,,,,,,,,,,
6.900,0.374,-0.197,,,,,,,,,,,,
6.910,0.421,-0.111,,,,,,,,,,,,
6.920,0.462,-0.032,,,,,,,,,,,,
6.930,0.501,0.040,,,,,,,,,,,,
6.940,0.539,0.105,,,,,,,,,,,,
6.950,0.572,0.164,,,,,,,,,,,,
6.960,0.597,0.213,,,,,,,,,,,,
6.970,0.621,0.255,,,,,,,,,,,,
6.980,0.639,0.288,,,,,,,,,,,,
6.990,0.643,0.311,,,,,,,,,,,,
7.000,0.641,0.326,,,,,,,,,,,,
7.010,0.635,0.332,,,,,,,,,,,,
7.020,0.629,0.330,,,,,,,,,,,,
7.030,0.608,0.320,,,,,,,,,,,,
7.040,0.584,0.302,,,,,,,,,,,,
7.050,0.555,0.277,,,,,,,,,,,,
7.060,0.518,0.243,,,,,,,,,,,,
7.070,0.481,0.200,,,,,,,,,,,,
7.080,0.441,0.151,,,,,,,,,,,,
7.090,0.401,0.093,,,,,,,,,,,,
7.100,0.355,0.029,,,,,,,,,,,,
7.110,0.302,-0.039,,,,,,,,,,,,
7.120,0.251,-0.116,,,,,,,,,,,,
7.130,0.197,-0.197,,,,,,,,,,,,
7.140,0.139,-0.285,,,,,,,,,,,,
7.150,0.078,-0.377,,,,,,,,,,,,
7.160,0.011,-0.471,,,,,,,,,,,,
7.170,-0.055,-0.571,,,,,,,,,,,,
7.180,-0.122,-0.671,,,,,,,,,,,,
7.190,-0.189,-0.774,,,,,,,,,,,,
7.200,-0.260,-0.877,,,,,,,,,,,,
7.210,-0.325,-0.979,,,,,,,,,,,,
7.220,-0.391,-1.084,,,,,,,,,,,,
7.230,-0.453,-1.185,,,,,,,,,,,,
7.240,-0.510,-1.286,,,,,,,,,,,,
7.250,-0.567,-1.384,,,,,,,,,,,,
7.260,-0.618,-1.480,,,,,,,,,,,,
7.270,-0.662,-1.572,,,,,,,,,,,,
7.280,-0.705,-1.659,,,,,,,,,,,,
7.290,-0.745,-1.741,,,,,,,,,,,,
7.300,-0.781,-1.816,,,,,,,,,,,,
7.310,-0.810,-1.884,,,,,,,,,,,,
7.320,-0.834,-1.945,,,,,,,,,,,,
7.330,-0.853,-1.996,,,,,,,,,,,,
7.340,-0.865,-2.038,,,,,,,,,,,,
7.350,-0.875,-2.069,,,,,,,,,,,,
7.360,-0.883,-2.090,,,,,,,,,,,,
7.370,-0.876,-2.101,,,,,,,,,,,,
7.380,-0.863,-2.104,,,,,,,,,,,,
7.390,-0.849,-2.097,,,,,,,,,,,,
7.400,-0.831,-2.082,,,,,,,,,,,,
7.410,-0.809,-2.055,,,,,,,,,,,,
7.420,-0.781,-2.018,,,,,,,,,,,,
7.430,-0.745,-1.971,,,,,,,,,,,,
7.440,-0.706,-1.915,,,,,,,,,,,,
7.450,-0.664,-1.851,,,,,,,,,,,,
7.460,-0.623,-1.779,,,,,,,,,,,,
7.470,-0.574,-1.701,,,,,,,,,,,,
7.480,-0.519,-1.616,,,,,,,,,,,,
7.490,-0.462,-1.524,,,,,,,,,,,,
7.500,-0.401,-1.427,,,,,,,,,,,,
7.510,-0.336,-1.326,,,,,,,,,,,,
7.520,-0.270,-1.225,,,,,,,,,,,,
7.530,-0.198,-1.121,,,,,,,,,,,,
7.540,-0.127,-1.015,,,,,,,,,,,,
7.550,-0.056,-0.909,,,,,,,,,,,,
7.560,0.010,-0.801,,,,,,,,,,,,
7.570,0.078,-0.694,,,,,,,,,,,,
7.580,0.144,-0.590,,,,,,,,,,,,
7.590,0.206,-0.487,,,,,,,,,,,,
7.600,0.263,-0.388,,,,,,,,,,,,
7.610,0.316,-0.291,,,,,,,,,,,,
7.620,0.370,-0.198,,,,,,,,,,,,
7.630,0.420,-0.114,,,,,,,,,,,,
7.640,0.463,-0.034,,,,,,,,,,,,
7.650,0.503,0.038,,,,,,,,,,,,
7.660,0.541,0.104,,,,,,,,,,,,
7.670,0.577,0.162,,,,,,,,,,,,
7.680,0.605,0.211,,,,,,,,,,,,
7.690,0.630,0.253,,,,,,,,,,,,
7.700,0.647,0.286,,,,,,,,,,,,
7.710,0.654,0.310,,,,,,,,,,,,
7.720,0.655,0.325,,,,,,,,,,,,
7.730,0.652,0.331,,,,,,,,,,,,
7.740,0.643,0.330,,,,,,,,,,,,
7.750,0.626,0.321,,,,,,,,,,,,
7.760,0.600,0.305,,,,,,,,,,,,
7.770,0.575,0.278,,,,,,,,,,,,
7.780,0.540,0.244,,,,,,,,,,,,
7.790,0.504,0.200,,,,,,,,,,,,
7.800,0.462,0.151,,,,,,,,,,,,
7.810,0.418,0.094,,,,,,,,,,,,
7.820,0.377,0.030,,,,,,,,,,,,
7.830,0.328,-0.040,,,,,,,,,,,,
7.840,0.275,-0.117,,,,,,,,,,,,
7.850,0.224,-0.198,,,,,,,,,,,,
7.860,0.160,-0.286,,,,,,,,,,,,
7.870,0.103,-0.378,,,,,,,,,,,,
7.880,0.039,-0.472,,,,,,,,,,,,
7.890,-0.027,-0.572,,,,,,,,,,,,
7.900,-0.093,-0.670,,,,,,,,,,,,
7.910,-0.166,-0.771,,,,,,,,,,,,
7.920,-0.233,-0.875,,,,,,,,,,,,
7.930,-0.299,-0.978,,,,,,,,,,,,
7.940,-0.366,-1.082,,,,,,,,,,,,
7.950,-0.428,-1.183,,,,,,,,,,,,
7.960,-0.489,-1.283,,,,,,,,,,,,
7.970,-0.544,-1.383,,,,,,,,,,,,
7.980,-0.595,-1.479,,,,,,,,,,,,
7.990,-0.642,-1.570,,,,,,,,,,,,
8.000,-0.681,-1.658,,,,,,,,,,,,
8.010,-0.723,-1.739,,,,,,,,,,,,
8.020,-0.760,-1.815,,,,,,,,,,,,
8.030,-0.792,-1.883,,,,,,,,,,,,
8.040,-0.817,-1.944,,,,,,,,,,,,
8.050,-0.839,-1.995,,,,,,,,,,,,
8.060,-0.853,-2.036,,,,,,,,,,,,
8.070,-0.860,-2.068,,,,,,,,,,,,
8.080,-0.862,-2.090,,,,,,,,,,,,
8.090,-0.861,-2.102,,,,,,,,,,,,
8.100,-0.853,-2.105,,,,,,,,,,,,
8.110,-0.837,-2.097,,,,,,,,,,,,
8.120,-0.817,-2.082,,,,,,,,,,,,
8.130,-0.791,-2.055,,,,,,,,,,,,
8.140,-0.763,-2.018,,,,,,,,,,,,
8.150,-0.730,-1.969,,,,,,,,,,,,
8.160,-0.695,-1.914,,,,,,,,,,,,
8.170,-0.655,-1.850,,,,,,,,,,,,
8.180,-0.612,-1.778,,,,,,,,,,,,
8.190,-0.562,-1.700,,,,,,,,,,,,
8.200,-0.511,-1.615,,,,,,,,,,,,
8.210,-0.455,-1.523,,,,,,,,,,,,
8.220,-0.394,-1.427,,,,,,,,,,,,
8.230,-0.329,-1.327,,,,,,,,,,,,
8.240,-0.263,-1.226,,,,,,,,,,,,
8.250,-0.195,-1.122,,,,,,,,,,,,
8.260,-0.127,-1.015,,,,,,,,,,,,
8.270,-0.057,-0.909,,,,,,,,,,,,
8.280,0.012,-0.801,,,,,,,,,,,,
8.290,0.077,-0.694,,,,,,,,,,,,
8.300,0.140,-0.589,,,,,,,,,,,,
8.310,0.200,-0.485,,,,,,,,,,,,
8.320,0.257,-0.387,,,,,,,,,,,,
8.330,0.311,-0.291,,,,,,,,,,,,
8.340,0.362,-0.198,,,,,,,,,,,,
8.350,0.411,-0.113,,,,,,,,,,,,
8.360,0.452,-0.033,,,,,,,,,,,,
8.370,0.491,0.038,,,,,,,,,,,,
8.380,0.527,0.103,,,,,,,,,,,,
8.390,0.562,0.161,,,,,,,,,,,,
8.400,0.588,0.211,,,,,,,,,,,,
8.410,0.611,0.254,,,,,,,,,,,,
8.420,0.627,0.286,,,,,,,,,,,,
8.430,0.633,0.310,,,,,,,,,,,,
8.440,0.631,0.325,,,,,,,,,,,,
8.450,0.625,0.332,,,,,,,,,,,,
8.460,0.617,0.331,,,,,,,,,,,,
8.470,0.599,0.321,,,,,,,,,,,,
8.480,0.576,0.304,,,,,,,,,,,,
8.490,0.547,0.278,,,,,,,,,,,,
8.500,0.510,0.244,,,,,,,,,,,,
8.510,0.475,0.202,,,,,,,,,,,,
8.520,0.435,0.152,,,,,,,,,,,,
8.530,0.395,0.094,,,,,,,,,,,,
8.540,0.350,0.030,,,,,,,,,,,,
8.550,0.298,-0.039,,,,,,,,,,,,
8.560,0.247,-0.115,,,,,,,,,,,,
8.570,0.192,-0.196,,,,,,,,,,,,
8.580,0.135,-0.284,,,,,,,,,,,,
8.590,0.074,-0.376,,,,,,,,,,,,
8.600,0.007,-0.470,,,,,,,,,,,,
8.610,-0.058,-0.569,,,,,,,,,,,,
8.620,-0.126,-0.669,,,,,,,,,,,,
8.630,-0.192,-0.771,,,,,,,,,,,,
8.640,-0.261,-0.874,,,,,,,,,,,,
8.650,-0.327,-0.976,,,,,,,,,,,,
8.660,-0.393,-1.081,,,,,,,,,,,,
8.670,-0.455,-1.182,,,,,,,,,,,,
8.680,-0.512,-1.283,,,,,,,,,,,,
8.690,-0.568,-1.382,,,,,,,,,,,,
8.700,-0.618,-1.478,,,,,,,,,,,,
8.710,-0.663,-1.569,,,,,,,,,,,,
8.720,-0.707,-1.657,,,,,,,,,,,,
8.730,-0.746,-1.739,,,,,,,,,,,,
8.740,-0.781,-1.815,,,,,,,,,,,,
8.750,-0.810,-1.883,,,,,,,,,,,,
8.760,-0.835,-1.944,,,,,,,,,,,,
8.770,-0.851,-1.996,,,,,,,,,,,,
8.780,-0.862,-2.038,,,,,,,,,,,,
8.790,-0.872,-2.069,,,,,,,,,,,,
8.800,-0.879,-2.091,,,,,,,,,,,,
8.810,-0.873,-2.102,,,,,,,,,,,,
8.820,-0.861,-2.105,,,,,,,,,,,,
8.830,-0.845,-2.099,,,,,,,,,,,,
8.840,-0.826,-2.083,,,,,,,,,,,,
8.850,-0.805,-2.055,,,,,,,,,,,,
8.860,-0.778,-2.018,,,,,,,,,,,,
8.870,-0.743,-1.970,,,,,,,,,,,,
8.880,-0.704,-1.916,,,,,,,,,,,,
8.890,-0.662,-1.852,,,,,,,,,,,,
8.900,-0.621,-1.780,,,,,,,,,,,,
8.910,-0.572,-1.701,,,,,,,,,,,,
8.920,-0.518,-1.616,,,,,,,,,,,,
8.930,-0.461,-1.525,,,,,,,,,,,,
8.940,-0.399,-1.428,,,,,,,,,,,,
8.950,-0.335,-1.327,,,,,,,,,,,,
8.960,-0.269,-1.226,,,,,,,,,,,,
8.970,-0.198,-1.122,,,,,,,,,,,,
8.980,-0.127,-1.016,,,,,,,,,,,,
8.990,-0.055,-0.910,,,,,,,,,,,,
9.000,0.011,-0.802,,,,,,,,,,,,
9.010,0.078,-0.695,,,,,,,,,,,,
9.020,0.144,-0.590,,,,,,,,,,,,
9.030,0.207,-0.488,,,,,,,,,,,,
9.040,0.264,-0.389,,,,,,,,,,,,
9.050,0.318,-0.292,,,,,,,,,,,,
9.060,0.370,-0.199,,,,,,,,,,,,
9.070,0.420,-0.115,,,,,,,,,,,,
9.080,0.463,-0.035,,,,,,,,,,,,
9.090,0.505,0.037,,,,,,,,,,,,
9.100,0.541,0.104,,,,,,,,,,,,
9.110,0.575,0.162,,,,,,,,,,,,
9.120,0.604,0.211,,,,,,,,,,,,
9.130,0.628,0.253,,,,,,,,,,,,
9.140,0.645,0.286,,,,,,,,,,,,
9.150,0.652,0.311,,,,,,,,,,,,
9.160,0.652,0.326,,,,,,,,,,,,
9.170,0.649,0.333,,,,,,,,,,,,
9.180,0.641,0.331,,,,,,,,,,,,
9.190,0.624,0.322,,,,,,,,,,,,
9.200,0.597,0.305,,,,,,,,,,,,
9.210,0.571,0.279,,,,,,,,,,,,
9.220,0.536,0.244,,,,,,,,,,,,
9.230,0.500,0.201,,,,,,,,,,,,
9.240,0.458,0.153,,,,,,,,,,,,
9.250,0.415,0.095,,,,,,,,,,,,
9.260,0.372,0.032,,,,,,,,,,,,
9.270,0.323,-0.038,,,,,,,,,,,,
9.280,0.270,-0.115,,,,,,,,,,,,
9.290,0.220,-0.196,,,,,,,,,,,,
9.300,0.156,-0.283,,,,,,,,,,,,
9.310,0.098,-0.375,,,,,,,,,,,,
9.320,0.034,-0.469,,,,,,,,,,,,
9.330,-0.032,-0.568,,,,,,,,,,,,
9.340,-0.098,-0.667,,,,,,,,,,,,
9.350,-0.170,-0.768,,,,,,,,,,,,
9.360,-0.238,-0.871,,,,,,,,,,,,
9.370,-0.304,-0.975,,,,,,,,,,,,
9.380,-0.370,-1.079,,,,,,,,,,,,
9.390,-0.431,-1.180,,,,,,,,,,,,
9.400,-0.492,-1.280,,,,,,,,,,,,
9.410,-0.549,-1.379,,,,,,,,,,,,
9.420,-0.600,-1.476,,,,,,,,,,,,
9.430,-0.646,-1.568,,,,,,,,,,,,
9.440,-0.687,-1.656,,,,,,,,,,,,
9.450,-0.730,-1.737,,,,,,,,,,,,
9.460,-0.766,-1.813,,,,,,,,,,,,
9.470,-0.798,-1.882,,,,,,,,,,,,
9.480,-0.822,-1.943,,,,,,,,,,,,
9.490,-0.842,-1.995,,,,,,,,,,,,
9.500,-0.858,-2.036,,,,,,,,,,,,
9.510,-0.866,-2.068,,,,,,,,,,,,
9.520,-0.869,-2.091,,,,,,,,,,,,
9.530,-0.866,-2.103,,,,,,,,,,,,
9.540,-0.856,-2.106,,,,,,,,,,,,
9.550,-0.841,-2.099,,,,,,,,,,,,
9.560,-0.822,-2.083,,,,,,,,,,,,
9.570,-0.798,-2.056,,,,,,,,,,,,
9.580,-0.769,-2.020,,,,,,,,,,,,
9.590,-0.734,-1.972,,,,,,,,,,,,
9.600,-0.700,-1.916,,,,,,,,,,,,
9.610,-0.660,-1.852,,,,,,,,,,,,
9.620,-0.617,-1.781,,,,,,,,,,,,
9.630,-0.568,-1.702,,,,,,,,,,,,
9.640,-0.516,-1.618,,,,,,,,,,,,
9.650,-0.461,-1.526,,,,,,,,,,,,
9.660,-0.399,-1.430,,,,,,,,,,,,
9.670,-0.334,-1.330,,,,,,,,,,,,
9.680,-0.268,-1.229,,,,,,,,,,,,
9.690,-0.198,-1.126,,,,,,,,,,,,
9.700,-0.130,-1.019,,,,,,,,,,,,
9.710,-0.060,-0.912,,,,,,,,,,,,
9.720,0.008,-0.804,,,,,,,,,,,,
9.730,0.076,-0.697,,,,,,,,,,,,
9.740,0.139,-0.593,,,,,,,,,,,,
9.750,0.198,-0.489,,,,,,,,,,,,
9.760,0.254,-0.390,,,,,,,,,,,,
9.770,0.309,-0.294,,,,,,,,,,,,
9.780,0.361,-0.201,,,,,,,,,,,,
9.790,0.411,-0.117,,,,,,,,,,,,
9.800,0.452,-0.037,,,,,,,,,,,,
9.810,0.490,0.035,,,,,,,,,,,,
9.820,0.529,0.100,,,,,,,,,,,,
9.830,0.564,0.159,,,,,,,,,,,,
9.840,0.593,0.208,,,,,,,,,,,,
9.850,0.615,0.252,,,,,,,,,,,,
9.860,0.634,0.285,,,,,,,,,,,,
9.870,0.640,0.309,,,,,,,,,,,,
9.880,0.638,0.323,,,,,,,,,,,,
9.890,0.634,0.330,,,,,,,,,,,,
9.900,0.626,0.330,,,,,,,,,,,,
9.910,0.606,0.320,,,,,,,,,,,,
9.920,0.582,0.304,,,,,,,,,,,,
9.930,0.554,0.278,,,,,,,,,,,,
9.940,0.518,0.244,,,,,,,,,,,,
9.950,0.480,0.202,,,,,,,,,,,,
9.960,0.439,0.153,,,,,,,,,,,,
9.970,0.399,0.095,,,,,,,,,,,,
9.980,0.355,0.032,,,,,,,,,,,,
9.990,0.305,-0.037,,,,,,,,,,,,
10.000,0.253,-0.112,,,,,,,,,,,,
10.010,0.199,-0.193,,,,,,,,,,,,
10.020,0.140,-0.281,,,,,,,,,,,,
10.030,0.082,-0.373,,,,,,,,,,,,
10.040,0.015,-0.468,,,,,,,,,,,,
10.050,-0.051,-0.567,,,,,,,,,,,,
10.060,-0.118,-0.666,,,,,,,,,,,,
10.070,-0.186,-0.769,,,,,,,,,,,,
10.080,-0.255,-0.872,,,,,,,,,,,,
10.090,-0.320,-0.975,,,,,,,,,,,,
10.100,-0.388,-1.078,,,,,,,,,,,,
10.110,-0.451,-1.179,,,,,,,,,,,,
10.120,-0.508,-1.281,,,,,,,,,,,,
10.130,-0.564,-1.380,,,,,,,,,,,,
10.140,-0.614,-1.476,,,,,,,,,,,,
10.150,-0.660,-1.566,,,,,,,,,,,,
10.160,-0.703,-1.654,,,,,,,,,,,,
10.170,-0.743,-1.736,,,,,,,,,,,,
10.180,-0.778,-1.812,,,,,,,,,,,,
10.190,-0.808,-1.881,,,,,,,,,,,,
10.200,-0.833,-1.942,,,,,,,,,,,,
10.210,-0.852,-1.994,,,,,,,,,,,,
10.220,-0.864,-2.036,,,,,,,,,,,,
10.230,-0.872,-2.068,,,,,,,,,,,,
10.240,-0.879,-2.091,,,,,,,,,,,,
10.250,-0.876,-2.102,,,,,,,,,,,,
10.260,-0.864,-2.105,,,,,,,,,,,,
10.270,-0.848,-2.099,,,,,,,,,,,,
10.280,-0.829,-2.084,,,,,,,,,,,,
10.290,-0.806,-2.058,,,,,,,,,,,,
10.300,-0.780,-2.020,,,,,,,,,,,,
10.310,-0.744,-1.973,,,,,,,,,,,,
10.320,-0.706,-1.919,,,,,,,,,,,,
10.330,-0.662,-1.854,,,,,,,,,,,,
10.340,-0.620,-1.783,,,,,,,,,,,,
10.350,-0.572,-1.704,,,,,,,,,,,,
10.360,-0.519,-1.619,,,,,,,,,,,,
10.370,-0.461,-1.528,,,,,,,,,,,,
10.380,-0.398,-1.431,,,,,,,,,,,,
10.390,-0.332,-1.332,,,,,,,,,,,,
10.400,-0.268,-1.230,,,,,,,,,,,,
10.410,-0.197,-1.127,,,,,,,,,,,,
10.420,-0.126,-1.021,,,,,,,,,,,,
10.430,-0.055,-0.915,,,,,,,,,,,,
10.440,0.013,-0.807,,,,,,,,,,,,
10.450,0.079,-0.699,,,,,,,,,,,,
10.460,0.144,-0.595,,,,,,,,,,,,
10.470,0.207,-0.492,,,,,,,,,,,,
10.480,0.265,-0.394,,,,,,,,,,,,
10.490,0.320,-0.297,,,,,,,,,,,,
10.500,0.372,-0.204,,,,,,,,,,,,
10.510,0.421,-0.118,,,,,,,,,,,,
10.520,0.465,-0.038,,,,,,,,,,,,
10.530,0.508,0.033,,,,,,,,,,,,
10.540,0.545,0.099,,,,,,,,,,,,
10.550,0.581,0.159,,,,,,,,,,,,
10.560,0.611,0.207,,,,,,,,,,,,
