MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.398438	s	2/8/2024 2:41:45 PM
Time	Ch 1 Force	Bolt
s	N	V
50.40332	3988.9854	0.41360998
50.422852	3974.9563	0.41370687
50.442383	3940.3088	0.41382653
50.461914	3907.1355	0.41347098
50.481445	3900.8838	0.41280979
50.500977	3877.9333	0.41211361
50.520508	3847.6904	0.41203094
50.540039	3840.6411	0.4122923
50.55957	3826.6062	0.41247842
50.579102	3799.3376	0.41211426
50.598633	3795.4863	0.41139531
50.618164	3790.5801	0.41106111
50.637695	3765.6501	0.41113949
50.657227	3760.9521	0.41151908
50.676758	3768.4541	0.41178581
50.696289	3752.9648	0.41145957
50.71582	3745.8831	0.41096404
50.735352	3759.3237	0.41065526
50.754883	3752.6885	0.41099417
50.774414	3745.9858	0.41149214
50.793945	3762.8225	0.41172904
50.813477	3764.7278	0.41144016
50.833008	3757.8528	0.41102585
50.852539	3779.491	0.41101229
50.87207	3794.0686	0.41161269
50.891602	3792.6782	0.41221097
50.911133	3811.2131	0.41245919
50.930664	3836.9934	0.41218308
50.950195	3841.293	0.41186514
50.969727	3863.6699	0.412045
50.989258	3892.2146	0.41278735
51.008789	3902.2771	0.41352928
51.02832	3925.7463	0.41380602
51.047852	3962.9832	0.41360524
51.067383	3982.054	0.41361597
51.086914	3999.948	0.4139235
51.106445	4041.1477	0.414709
51.125977	4068.7627	0.41541439
51.145508	4090.4541	0.41575247
51.165039	4134.5962	0.41564411
51.18457	4169.5796	0.41575405
51.204102	4191.7334	0.41640705
51.223633	4235.2192	0.41727912
51.243164	4278.1357	0.41812915
51.262695	4302.7803	0.41843745
51.282227	4343.7217	0.41852129
51.301758	4394.5181	0.41872442
51.321289	4425.8457	0.41947022
51.34082	4466.6025	0.4206157
51.360352	4516.5493	0.42149055
51.379883	4552.417	0.42181486
51.399414	4589.1792	0.42191601
51.418945	4646.5835	0.42235702
51.438477	4686.8354	0.42335239
51.458008	4723.8584	0.42452908
51.477539	4779.0039	0.42550462
51.49707	4825.4067	0.42590472
51.516602	4860.6406	0.42620873
51.536133	4912.9009	0.4269461
51.555664	4960.7559	0.42823508
51.575195	4994.7715	0.4294717
51.594727	5042.8975	0.43070751
51.614258	5099.1924	0.43150142
51.633789	5134.6172	0.43234858
51.65332	5176.897	0.43367809
51.672852	5229.9424	0.43568507
51.692383	5261.5273	0.43829256
51.711914	5295.9492	0.4415279
51.731445	5346.5083	0.444417
51.750977	5391.8652	0.44769469
51.770508	5427.8545	0.45104206
51.790039	5478.0576	0.45488256
51.80957	5520.2778	0.45858148
51.829102	5554.8716	0.46181607
51.848633	5599.355	0.4645685
51.868164	5645.1636	0.46745849
51.887695	5676.8242	0.47073907
51.907227	5715.1855	0.47434446
51.926758	5759.1982	0.47761822
51.946289	5788.1094	0.48044634
51.96582	5822.7549	0.48269784
51.985352	5864.9717	0.48516217
52.004883	5892.751	0.4881112
52.024414	5921.1582	0.49116489
52.043945	5958.7124	0.49389577
52.063477	5985.6274	0.49576953
52.083008	6006.2915	0.49767131
52.102539	6040.208	0.49962413
52.12207	6066.1499	0.50198805
52.141602	6081.9033	0.50438941
52.161133	6112.7417	0.50657594
52.180664	6136.5107	0.50788647
52.200195	6146.7534	0.50900006
52.219727	6167.4097	0.51026529
52.239258	6190.0195	0.51197588
52.258789	6195.772	0.51363796
52.27832	6205.0132	0.51471436
52.297852	6227.6611	0.5152508
52.317383	6231.6211	0.51579195
52.336914	6234.5874	0.51631308
52.356445	6250.6909	0.51720423
52.375977	6250.5449	0.51794696
52.395508	6244.7275	0.51822865
52.415039	6255.1489	0.51788759
52.43457	6258.7559	0.51757526
52.454102	6244.0669	0.51744992
52.473633	6246.3276	0.51779366
52.493164	6249.0181	0.51779962
52.512695	6229.2651	0.51712048
52.532227	6223.2769	0.51591343
52.551758	6218.8032	0.51457447
52.571289	6197.8149	0.51369816
52.59082	6181.9629	0.51311797
52.610352	6177.4102	0.51214284
52.629883	6151.5562	0.51059538
52.649414	6126.0522	0.5085181
52.668945	6115.2446	0.50653791
52.688477	6091.0708	0.50513345
52.708008	6061.625	0.5037542
52.727539	6043.5664	0.50217557
52.74707	6017.5068	0.49968663
52.766602	5980.7046	0.4968482
52.786133	5958.7437	0.49425629
52.805664	5929.1782	0.49221325
52.825195	5887.623	0.4901225
52.844727	5858.5908	0.48763868
52.864258	5831.1299	0.48465803
52.883789	5788.2183	0.48143271
52.90332	5750.1221	0.47835174
52.922852	5722.1094	0.47585133
52.942383	5679.0156	0.47324324
52.961914	5635.314	0.47019842
52.981445	5605.7637	0.46655607
53.000977	5560.7378	0.46295857
53.020508	5514.0391	0.45953739
53.040039	5478.5708	0.45675021
53.05957	5437.937	0.45369759
53.079102	5385.6704	0.45041227
53.098633	5345.0049	0.44645125
53.118164	5305.5449	0.44260204
53.137695	5254.3813	0.43922257
53.157227	5210.2095	0.43620664
53.176758	5160.4399	0.43384218
53.196289	5101.7568	0.43213665
53.21582	5053.4141	0.43039489
53.235352	5017.3989	0.42902249
53.254883	4964.9102	0.42804185
53.274414	4911.8687	0.42754367
53.293945	4876.7046	0.42704099
53.313477	4828.9468	0.42598629
53.333008	4774.8457	0.42458895
53.352539	4740.1406	0.42357665
53.37207	4693.4219	0.42321247
53.391602	4638.7798	0.42298937
53.411133	4602.4302	0.4224897
53.430664	4565.5742	0.4215768
53.450195	4512.0557	0.42056984
53.469727	4473.2461	0.41978273
53.489258	4441.8477	0.41958439
53.508789	4391.228	0.41953656
53.52832	4349.1426	0.41913602
53.547852	4320.3076	0.41816318
53.567383	4274.6533	0.41725463
53.586914	4234.5933	0.41659033
53.606445	4211.8027	0.41659129
53.625977	4171.2744	0.41650105
53.645508	4125.4995	0.41615093
53.665039	4104.6147	0.41526783
53.68457	4076.3784	0.41454202
53.704102	4037.3486	0.4141385
53.723633	4012.5847	0.41429844
53.743164	3992.7422	0.41428956
53.762695	3953.1704	0.41390538
53.782227	3932.1199	0.41311678
53.801758	3920.9663	0.41255659
53.821289	3885.9817	0.41232452
53.84082	3863.5149	0.41264647
53.860352	3859.4192	0.41271257
53.879883	3835.9099	0.41242194
53.899414	3812.5105	0.41176736
53.918945	3810.5601	0.41125846
53.938477	3795.5442	0.41116863
53.958008	3773.2463	0.41167319
53.977539	3776.9902	0.41199303
53.99707	3770.7437	0.41164604
54.016602	3750.0181	0.41090074
54.036133	3757.2166	0.41059703
54.055664	3762.5623	0.41093159
54.075195	3747.8179	0.4114075
54.094727	3748.8018	0.41173846
54.114258	3763.0249	0.41135463
54.133789	3756.4573	0.41090515
54.15332	3758.575	0.41083509
54.172852	3778.7595	0.41125759
54.192383	3779.7285	0.41185901
54.211914	3785.3577	0.41211531
54.231445	3811.5078	0.41177487
54.250977	3824.7292	0.41164291
54.270508	3826.5139	0.41165039
54.290039	3858.3313	0.41235358
54.30957	3879.929	0.41299567
54.329102	3887.0071	0.41335613
54.348633	3916.5337	0.41310057
54.368164	3946.1277	0.41295919
54.387695	3956.1362	0.41323689
54.407227	3987.7322	0.41416728
54.426758	4027.7859	0.41479856
54.446289	4045.2781	0.41509274
54.46582	4072.4321	0.41502681
54.485352	4117.1787	0.4150891
54.504883	4143.9399	0.41556239
54.524414	4170.1509	0.41653779
54.543945	4217.0884	0.41724658
54.563477	4249.8604	0.41749629
54.583008	4278.293	0.41753086
54.602539	4327.7827	0.4177677
54.62207	4366.0659	0.41856277
54.641602	4392.6367	0.41958079
54.661133	4440.4424	0.4203653
54.680664	4488.5376	0.42076141
54.700195	4522.9463	0.42087078
54.719727	4566.7495	0.42132336
54.739258	4615.3325	0.42208153
54.758789	4650.5605	0.42334104
54.77832	4693.3433	0.42425221
54.797852	4749.5903	0.42458522
54.817383	4787.8008	0.42486352
54.836914	4827.5884	0.42548704
54.856445	4883.7617	0.42668241
54.875977	4927.8643	0.42795002
54.895508	4962.8926	0.42903584
54.915039	5018.5469	0.42954093
54.93457	5067.1914	0.43027684
54.954102	5102.1045	0.43144301
54.973633	5153.6357	0.43310273
54.993164	5201.7832	0.43498042
55.012695	5231.6499	0.43682632
55.032227	5272.5405	0.43902981
55.051758	5320.9839	0.44198257
55.071289	5359.5723	0.44533187
55.09082	5397.54	0.44911537
55.110352	5449.9614	0.45287955
55.129883	5488.9824	0.45633361
55.149414	5529.3306	0.45912784
55.168945	5577.8467	0.46211189
55.188477	5614.7173	0.46542048
55.208008	5648.333	0.46913302
55.227539	5692.9839	0.47253245
55.24707	5732.7783	0.47545579
55.266602	5762.0757	0.47800034
55.286133	5802.334	0.4806357
55.305664	5842.7578	0.48367903
55.325195	5868.4756	0.48685625
55.344727	5902.8433	0.48981011
55.364258	5939.4502	0.49189702
55.383789	5962.3472	0.49387839
55.40332	5991.5532	0.49612004
55.422852	6028.4111	0.49885634
55.442383	6049.4087	0.50133818
55.461914	6066.4102	0.50357604
55.481445	6099.8633	0.50499964
55.500977	6118.9194	0.50630116
55.520508	6132.1729	0.50776416
55.540039	6159.1406	0.50967145
55.55957	6175.564	0.51154131
55.579102	6183.4209	0.51296008
55.598633	6202.3779	0.51367074
55.618164	6221.2695	0.51429766
55.637695	6219.1304	0.515073
55.657227	6231.8091	0.51638508
55.676758	6246.8735	0.51728517
55.696289	6242.7749	0.51776922
55.71582	6245.3311	0.51768923
55.735352	6258.3389	0.51751959
55.754883	6250.895	0.51760256
55.774414	6244.5713	0.51804549
55.793945	6253.4819	0.51813996
55.813477	6245.2534	0.51776475
55.833008	6229.376	0.51693583
55.852539	6233.7935	0.51601452
55.87207	6224.2563	0.51543146
55.891602	6202.3062	0.51493645
55.911133	6195.2705	0.51411599
55.930664	6182.6665	0.51275772
55.950195	6158.1191	0.51085103
55.969727	6141.6021	0.50930029
55.989258	6131.603	0.50800961
56.008789	6100.3755	0.50680763
56.02832	6076.5957	0.50513661
56.047852	6062.5146	0.50291389
56.067383	6030.2974	0.50044411
56.086914	5998.0444	0.49798563
56.106445	5979.3599	0.49629545
56.125977	5948.2476	0.49435949
56.145508	5910.9116	0.4922598
56.165039	5886.7632	0.48911572
56.18457	5852.4185	0.48605859
56.204102	5811.4419	0.48321849
56.223633	5780.4688	0.48095345
56.243164	5748.3296	0.47844625
56.262695	5701.7559	0.47538164
56.282227	5666.4746	0.47190186
56.301758	5632.0469	0.46839696
56.321289	5585.75	0.46507663
56.34082	5543.146	0.46234071
56.360352	5508.7192	0.45932919
56.379883	5460.02	0.45608449
56.399414	5415.6123	0.45221314
56.418945	5379.7896	0.44841543
56.438477	5333.019	0.44509637
56.458008	5283.0923	0.44214988
56.477539	5243.7832	0.43896201
56.49707	5196.2578	0.43542659
56.516602	5132.3955	0.43267429
56.536133	5088.1641	0.43084052
56.555664	5045.8628	0.42980221
56.575195	4989.6543	0.42907733
56.594727	4945.1851	0.4283939
56.614258	4908.7627	0.42716193
56.633789	4851.1455	0.42577413
56.65332	4804.1943	0.42468888
56.672852	4770.4502	0.42431536
56.692383	4719.2656	0.42409745
56.711914	4670.25	0.42351398
56.731445	4635.2949	0.4224813
56.750977	4586.9243	0.4214111
56.770508	4535.6079	0.42059708
56.790039	4504.6455	0.420472
56.80957	4464.7959	0.42030302
56.829102	4410.7153	0.41981965
56.848633	4378.7285	0.41882083
56.868164	4347.46	0.4178898
56.887695	4296.4106	0.4173395
56.907227	4260.8662	0.41724378
56.926758	4231.9824	0.41715127
56.946289	4184.8081	0.4166702
56.96582	4149.3696	0.41580307
56.985352	4128.5264	0.41503137
57.004883	4088.9922	0.41468278
57.024414	4050.3069	0.4148441
57.043945	4034.1963	0.41477251
57.063477	4003.6025	0.41441306
57.083008	3966.793	0.41349566
57.102539	3950.7825	0.41285095
57.12207	3928.678	0.41257438
57.141602	3894.0337	0.41279721
57.161133	3881.646	0.41290995
57.180664	3867.7693	0.41250664
57.200195	3835.9463	0.4118121
57.219727	3822.0078	0.41137755
57.239258	3822.7183	0.41141731
57.258789	3795.6709	0.41181105
57.27832	3780.6724	0.41197422
57.297852	3783.9402	0.41155282
57.317383	3768.5381	0.41099364
