Time,Force,Bolt,File
70.15625,4383.1802,0.35847786,0 lbs nogasket
70.175781,4343.2983,0.35455489,0 lbs nogasket
70.195313,4314.0615,0.35102427,0 lbs nogasket
70.214844,4271.936,0.34793186,0 lbs nogasket
70.234375,4230.1455,0.34542993,0 lbs nogasket
70.253906,4203.2339,0.3427695,0 lbs nogasket
70.273438,4165.9946,0.33970562,0 lbs nogasket
70.292969,4124.7666,0.3364144,0 lbs nogasket
70.3125,4100.2754,0.33328825,0 lbs nogasket
70.332031,4069.2109,0.33082652,0 lbs nogasket
70.351563,4030.5271,0.32891062,0 lbs nogasket
70.371094,4006.5999,0.32667691,0 lbs nogasket
70.390625,3985.1104,0.32406494,0 lbs nogasket
70.410156,3948.9893,0.32148716,0 lbs nogasket
70.429688,3925.9587,0.31913942,0 lbs nogasket
70.449219,3910.4685,0.31752038,0 lbs nogasket
70.46875,3880.854,0.31614423,0 lbs nogasket
70.488281,3858.333,0.31458378,0 lbs nogasket
70.507813,3848.9634,0.31258643,0 lbs nogasket
70.527344,3825.8699,0.31066856,0 lbs nogasket
70.546875,3805.9817,0.30925488,0 lbs nogasket
70.566406,3802.9165,0.30840164,0 lbs nogasket
70.585938,3789.3333,0.30781692,0 lbs nogasket
70.605469,3767.5942,0.30700538,0 lbs nogasket
70.625,3766.6221,0.30576828,0 lbs nogasket
70.644531,3762.8054,0.30469623,0 lbs nogasket
70.664063,3744.7527,0.30397454,0 lbs nogasket
70.683594,3746.2922,0.3040331,0 lbs nogasket
70.692383,6275.2236,0.5136885,0 lbs nogasket
37.369141,3731.5825,0.30284855,0 lbs nogasket
37.384766,3760.0513,0.81692958,125 lbs gasket
37.404297,3754.1218,0.81657577,125 lbs gasket
37.423828,3744.8174,0.81597739,125 lbs gasket
37.443359,3763.9111,0.81576955,125 lbs gasket
37.462891,3769.8799,0.81598067,125 lbs gasket
37.482422,3765.179,0.81649029,125 lbs gasket
37.501953,3784.0225,0.81673419,125 lbs gasket
37.521484,3799.408,0.81648344,125 lbs gasket
37.541016,3801.0305,0.8161068,125 lbs gasket
37.560547,3820.7407,0.81607109,125 lbs gasket
37.580078,3848.7549,0.81660813,125 lbs gasket
37.599609,3853.7917,0.81714272,125 lbs gasket
37.619141,3870.405,0.81741422,125 lbs gasket
37.638672,3906.5979,0.81722683,125 lbs gasket
37.658203,3917.1106,0.81698781,125 lbs gasket
37.677734,3938.1956,0.81714159,125 lbs gasket
37.697266,3975.2126,0.8178007,125 lbs gasket
37.716797,3995.7151,0.81847346,125 lbs gasket
37.736328,4016.3135,0.81880754,125 lbs gasket
37.755859,4060.8516,0.81866896,125 lbs gasket
37.775391,4087.0938,0.81853682,125 lbs gasket
37.794922,4108.3086,0.81889558,125 lbs gasket
37.814453,4150.4321,0.81967366,125 lbs gasket
37.833984,4190.2876,0.82057148,125 lbs gasket
37.853516,4213.8242,0.82084268,125 lbs gasket
37.873047,4252.625,0.82070374,125 lbs gasket
37.892578,4300.5415,0.82083929,125 lbs gasket
37.912109,4329.5229,0.82134104,125 lbs gasket
37.931641,4369.96,0.82237726,125 lbs gasket
37.951172,4420.3477,0.82314491,125 lbs gasket
37.970703,4449.2036,0.82341939,125 lbs gasket
37.990234,4488.7031,0.8235296,125 lbs gasket
38.009766,4543.3506,0.82366675,125 lbs gasket
38.029297,4580.8818,0.82445836,125 lbs gasket
38.048828,4617.4404,0.82542002,125 lbs gasket
38.068359,4670.9497,0.8261832,125 lbs gasket
38.087891,4714.0884,0.82662553,125 lbs gasket
38.107422,4748.5347,0.82669497,125 lbs gasket
38.126953,4804.4243,0.82706243,125 lbs gasket
38.146484,4852.9839,0.82797974,125 lbs gasket
38.166016,4885.145,0.82908261,125 lbs gasket
38.185547,4937.0615,0.82982647,125 lbs gasket
38.205078,4997.8584,0.83009899,125 lbs gasket
38.224609,5040.2549,0.83042896,125 lbs gasket
38.244141,5085.9653,0.83085644,125 lbs gasket
38.263672,5141.8843,0.83179224,125 lbs gasket
38.283203,5177.6426,0.83287001,125 lbs gasket
38.302734,5219.1597,0.83360183,125 lbs gasket
38.322266,5274.2065,0.83392179,125 lbs gasket
38.341797,5311.061,0.83408368,125 lbs gasket
38.361328,5348.084,0.83457291,125 lbs gasket
38.380859,5406.4009,0.83576137,125 lbs gasket
38.400391,5449.6621,0.8367905,125 lbs gasket
38.419922,5478.1479,0.83755368,125 lbs gasket
38.439453,5531.9917,0.8376416,125 lbs gasket
38.458984,5577.5737,0.83784318,125 lbs gasket
38.478516,5603.7295,0.83851206,125 lbs gasket
38.498047,5650.1255,0.83955002,125 lbs gasket
38.517578,5694.5771,0.84047174,125 lbs gasket
38.537109,5720.4204,0.84118855,125 lbs gasket
38.556641,5761.4478,0.84124219,125 lbs gasket
38.576172,5807.0635,0.84145254,125 lbs gasket
38.595703,5831.0161,0.84213448,125 lbs gasket
38.615234,5861.7871,0.84318703,125 lbs gasket
38.634766,5907.1309,0.84399998,125 lbs gasket
38.654297,5932.4707,0.84444761,125 lbs gasket
38.673828,5954.5508,0.84454006,125 lbs gasket
38.693359,5992.9404,0.84462929,125 lbs gasket
38.712891,6019.5444,0.8453536,125 lbs gasket
38.732422,6033.8008,0.8462792,125 lbs gasket
38.751953,6070.8252,0.84695643,125 lbs gasket
38.771484,6096.3438,0.84723204,125 lbs gasket
38.791016,6105.3013,0.84708381,125 lbs gasket
38.810547,6132.4272,0.84719425,125 lbs gasket
38.830078,6158.7964,0.84790766,125 lbs gasket
38.849609,6163.0967,0.84874082,125 lbs gasket
38.869141,6180.6841,0.84926677,125 lbs gasket
38.888672,6205.4849,0.84919637,125 lbs gasket
38.908203,6209.189,0.84901083,125 lbs gasket
38.927734,6216.2373,0.84910667,125 lbs gasket
38.947266,6239.3677,0.84967637,125 lbs gasket
38.966797,6238.0415,0.85031044,125 lbs gasket
38.986328,6235.8911,0.85054314,125 lbs gasket
39.005859,6253.4336,0.85036552,125 lbs gasket
39.025391,6255.7397,0.85006344,125 lbs gasket
39.044922,6243.3604,0.85005629,125 lbs gasket
39.064453,6254.6704,0.85068637,125 lbs gasket
39.083984,6257.2563,0.85116839,125 lbs gasket
39.103516,6238.0508,0.85125571,125 lbs gasket
39.123047,6242.1855,0.85082406,125 lbs gasket
39.142578,6241.6001,0.85039109,125 lbs gasket
39.162109,6216.5542,0.8504039,125 lbs gasket
39.181641,6208.9131,0.85082465,125 lbs gasket
39.201172,6209.1094,0.85114205,125 lbs gasket
39.220703,6183.2173,0.85085618,125 lbs gasket
39.240234,6162.5713,0.85017955,125 lbs gasket
39.259766,6159.4097,0.8496139,125 lbs gasket
39.279297,6132.0815,0.84961945,125 lbs gasket
39.298828,6104.4331,0.84987926,125 lbs gasket
39.318359,6096.207,0.8500486,125 lbs gasket
39.337891,6067.4551,0.84955513,125 lbs gasket
39.357422,6032.5093,0.84888816,125 lbs gasket
39.376953,6018.0518,0.84822899,125 lbs gasket
39.396484,5995.2148,0.84824002,125 lbs gasket
39.416016,5950.6265,0.84826899,125 lbs gasket
39.435547,5926.3408,0.8482787,125 lbs gasket
39.455078,5900.127,0.84761345,125 lbs gasket
39.474609,5853.3569,0.84675843,125 lbs gasket
39.494141,5823.6606,0.84603989,125 lbs gasket
39.513672,5798.2373,0.84593523,125 lbs gasket
39.533203,5752.8555,0.84599292,125 lbs gasket
39.552734,5713.9902,0.84568018,125 lbs gasket
39.572266,5689.2451,0.84478968,125 lbs gasket
39.591797,5642.0098,0.8438921,125 lbs gasket
39.611328,5594.2817,0.84314114,125 lbs gasket
39.630859,5568.0132,0.8431015,125 lbs gasket
39.650391,5523.1323,0.84295809,125 lbs gasket
39.669922,5470.7539,0.84260374,125 lbs gasket
39.689453,5437.4575,0.84149468,125 lbs gasket
39.708984,5397.2627,0.8406809,125 lbs gasket
39.728516,5342.4248,0.83996564,125 lbs gasket
39.748047,5303.2544,0.83989733,125 lbs gasket
39.767578,5266.895,0.83959734,125 lbs gasket
39.787109,5205.7944,0.83901352,125 lbs gasket
39.806641,5164.3335,0.83786243,125 lbs gasket
39.826172,5129.9917,0.83678567,125 lbs gasket
39.845703,5073.3677,0.83624995,125 lbs gasket
39.865234,5025.1567,0.83620679,125 lbs gasket
39.884766,4990.5571,0.83590567,125 lbs gasket
39.904297,4937.7788,0.8351444,125 lbs gasket
39.923828,4885.7148,0.83416218,125 lbs gasket
39.943359,4853.4258,0.83320928,125 lbs gasket
39.962891,4804.2109,0.83259636,125 lbs gasket
39.982422,4748.6953,0.83253384,125 lbs gasket
40.001953,4712.7119,0.83218211,125 lbs gasket
40.021484,4672.0244,0.83146149,125 lbs gasket
40.041016,4616.877,0.83031476,125 lbs gasket
40.060547,4576.5225,0.8295154,125 lbs gasket
40.080078,4543.1016,0.82904905,125 lbs gasket
40.099609,4490.4761,0.82895941,125 lbs gasket
40.119141,4449.2646,0.82858884,125 lbs gasket
40.138672,4419.9565,0.8277154,125 lbs gasket
40.158203,4369.1162,0.82667702,125 lbs gasket
40.177734,4328.0986,0.8258878,125 lbs gasket
40.197266,4303.0493,0.82566428,125 lbs gasket
40.216797,4259.6318,0.8255707,125 lbs gasket
40.236328,4213.2417,0.82524186,125 lbs gasket
40.255859,4190.9399,0.82429934,125 lbs gasket
40.275391,4157.5083,0.82342356,125 lbs gasket
40.294922,4113.564,0.82273209,125 lbs gasket
40.314453,4090.3381,0.82268584,125 lbs gasket
40.333984,4060.4973,0.8226459,125 lbs gasket
40.353516,4019.4727,0.82231772,125 lbs gasket
40.373047,3998.7151,0.82142496,125 lbs gasket
40.392578,3980.126,0.82054579,125 lbs gasket
40.412109,3940.5447,0.8200168,125 lbs gasket
40.431641,3918.8655,0.82014096,125 lbs gasket
40.451172,3910.5713,0.82009804,125 lbs gasket
40.470703,3879.2358,0.81982201,125 lbs gasket
40.490234,3853.3145,0.81892097,125 lbs gasket
40.509766,3845.9136,0.81829476,125 lbs gasket
40.529297,3823.354,0.81796372,125 lbs gasket
40.548828,3800.4717,0.81821036,125 lbs gasket
40.568359,3802.6794,0.81830311,125 lbs gasket
40.587891,3790.0303,0.81787318,125 lbs gasket
40.607422,3766.4133,0.81721056,125 lbs gasket
40.626953,3770.1772,0.81671482,125 lbs gasket
40.646484,3768.7188,0.81676072,125 lbs gasket
40.666016,3750.0164,0.81708491,125 lbs gasket
40.685547,3751.4556,0.81727451,125 lbs gasket
40.705078,3759.9404,0.81701565,125 lbs gasket
40.724609,3747.927,0.81639618,125 lbs gasket
40.744141,3750.1082,0.81604862,125 lbs gasket
40.763672,3766.3459,0.81623501,125 lbs gasket
40.783203,3757.9832,0.81666601,125 lbs gasket
40.802734,3758.2517,0.81689799,125 lbs gasket
40.822266,3782.7954,0.8166213,125 lbs gasket
40.841797,3787.8901,0.8162446,125 lbs gasket
40.861328,3790.74,0.81609464,125 lbs gasket
40.880859,3817.0151,0.81647193,125 lbs gasket
40.900391,3833.4907,0.81704605,125 lbs gasket
40.919922,3838.2417,0.81733459,125 lbs gasket
40.939453,3865.4314,0.81716597,125 lbs gasket
40.958984,3890.3345,0.8168695,125 lbs gasket
40.978516,3895.7603,0.81688553,125 lbs gasket
40.998047,3926.4407,0.81753105,125 lbs gasket
41.017578,3961.6514,0.81827033,125 lbs gasket
41.037109,3973.3291,0.8185451,125 lbs gasket
41.056641,4000.7891,0.81840312,125 lbs gasket
41.076172,4042.7551,0.81813276,125 lbs gasket
41.095703,4060.2512,0.81847572,125 lbs gasket
41.115234,4087.698,0.81926638,125 lbs gasket
41.134766,4133.9707,0.8199448,125 lbs gasket
41.154297,4159.7339,0.82039231,125 lbs gasket
41.173828,4184.9443,0.82024163,125 lbs gasket
41.193359,4234.3389,0.82032466,125 lbs gasket
41.212891,4272.272,0.82072818,125 lbs gasket
41.232422,4296.5659,0.82170153,125 lbs gasket
41.251953,4345.8657,0.82238847,125 lbs gasket
41.271484,4389.4185,0.82285589,125 lbs gasket
41.291016,4415.3311,0.82286537,125 lbs gasket
41.310547,4463.9629,0.82296181,125 lbs gasket
41.330078,4513.8252,0.8235541,125 lbs gasket
41.349609,4544.2368,0.82460171,125 lbs gasket
41.369141,4591.2676,0.82555401,125 lbs gasket
41.388672,4645.8413,0.82582629,125 lbs gasket
41.408203,4680.5435,0.82579702,125 lbs gasket
41.427734,4720.0869,0.82619995,125 lbs gasket
41.447266,4777.5088,0.82697248,125 lbs gasket
41.466797,4817.374,0.82802051,125 lbs gasket
41.486328,4856.0151,0.82881653,125 lbs gasket
41.505859,4911.0781,0.82921833,125 lbs gasket
41.525391,4956.8008,0.82936561,125 lbs gasket
41.544922,4990.3379,0.82963443,125 lbs gasket
41.564453,5047.707,0.83068848,125 lbs gasket
41.583984,5097.2979,0.8317163,125 lbs gasket
41.603516,5127.7764,0.83248699,125 lbs gasket
41.623047,5179.6118,0.83281863,125 lbs gasket
41.642578,5233.6968,0.83305746,125 lbs gasket
41.662109,5267.5068,0.8335098,125 lbs gasket
41.681641,5313.5879,0.83450919,125 lbs gasket
41.701172,5368.4531,0.8355909,125 lbs gasket
41.720703,5402.1265,0.8363598,125 lbs gasket
41.740234,5441.9307,0.83648872,125 lbs gasket
41.759766,5496.3809,0.83675444,125 lbs gasket
41.779297,5529.3384,0.8372947,125 lbs gasket
41.798828,5565.1953,0.83836031,125 lbs gasket
41.818359,5617.0396,0.83944315,125 lbs gasket
41.837891,5654.063,0.84006822,125 lbs gasket
41.857422,5682.4248,0.84013039,125 lbs gasket
41.876953,5729.627,0.84036595,125 lbs gasket
41.896484,5769.0327,0.84092921,125 lbs gasket
41.916016,5794.0674,0.84203017,125 lbs gasket
41.935547,5835.0488,0.84293073,125 lbs gasket
41.955078,5873.9434,0.84340024,125 lbs gasket
41.974609,5894.5864,0.84354556,125 lbs gasket
41.994141,5928.8521,0.84367508,125 lbs gasket
42.013672,5971.8184,0.84421706,125 lbs gasket
42.033203,5988.7656,0.84536147,125 lbs gasket
42.052734,6011.9116,0.84613568,125 lbs gasket
42.072266,6049.3267,0.84633321,125 lbs gasket
42.091797,6068.1099,0.84618127,125 lbs gasket
42.111328,6084.4136,0.84637886,125 lbs gasket
42.130859,6116.9893,0.84700012,125 lbs gasket
42.150391,6136.2183,0.8479076,125 lbs gasket
42.169922,6141.8804,0.84846103,125 lbs gasket
42.189453,6170.875,0.84858668,125 lbs gasket
42.208984,6190.4805,0.84843045,125 lbs gasket
42.228516,6188.8608,0.84839231,125 lbs gasket
42.248047,6207.4629,0.84908003,125 lbs gasket
42.267578,6227.1509,0.84980333,125 lbs gasket
42.287109,6221.6475,0.8503691,125 lbs gasket
42.306641,6230.6831,0.85008752,125 lbs gasket
42.326172,6247.3242,0.84974742,125 lbs gasket
42.345703,6242.3203,0.84976244,125 lbs gasket
42.365234,6240.4453,0.8503992,125 lbs gasket
42.384766,6254.4165,0.85088778,125 lbs gasket
42.404297,6249.4761,0.8510977,125 lbs gasket
42.423828,6239.6558,0.85077518,125 lbs gasket
42.443359,6255.4009,0.85034758,125 lbs gasket
42.462891,6248.8828,0.85037434,125 lbs gasket
42.482422,6226.9297,0.85082442,125 lbs gasket
42.501953,6226.9985,0.85118139,125 lbs gasket
42.521484,6217.7925,0.85102606,125 lbs gasket
42.541016,6190.7827,0.85040462,125 lbs gasket
42.560547,6184.564,0.84998918,125 lbs gasket
42.580078,6174.1587,0.84985703,125 lbs gasket
42.599609,6140.7974,0.85026592,125 lbs gasket
42.619141,6125.0205,0.85037577,125 lbs gasket
42.638672,6116.9463,0.85011297,125 lbs gasket
42.658203,6081.4922,0.8493681,125 lbs gasket
42.677734,6053.7783,0.84871554,125 lbs gasket
42.697266,6041.6851,0.84872031,125 lbs gasket
42.716797,6007.937,0.84879458,125 lbs gasket
42.736328,5970.147,0.84871674,125 lbs gasket
42.755859,5952.6074,0.84808898,125 lbs gasket
42.775391,5920.1133,0.84740293,125 lbs gasket
42.794922,5878.2642,0.84682214,125 lbs gasket
42.814453,5856.6255,0.84669,125 lbs gasket
42.833984,5823.9248,0.84673059,125 lbs gasket
42.853516,5773.7388,0.8465693,125 lbs gasket
42.873047,5745.5532,0.84578389,125 lbs gasket
42.892578,5716.9414,0.84487617,125 lbs gasket
42.912109,5666.3638,0.84417927,125 lbs gasket
42.931641,5629.5005,0.84400767,125 lbs gasket
42.951172,5598.1846,0.84394747,125 lbs gasket
42.970703,5543.8838,0.84356344,125 lbs gasket
42.990234,5502.6235,0.8426761,125 lbs gasket
43.009766,5474.478,0.8416509,125 lbs gasket
43.029297,5424.1548,0.8410328,125 lbs gasket
43.048828,5371.7427,0.84098864,125 lbs gasket
43.068359,5339.8403,0.84072757,125 lbs gasket
43.087891,5293.9546,0.84017926,125 lbs gasket
43.107422,5241.6362,0.83912879,125 lbs gasket
43.126953,5201.9229,0.83800483,125 lbs gasket
43.146484,5158.8711,0.83734071,125 lbs gasket
43.166016,5104.104,0.83729535,125 lbs gasket
43.185547,5064.9077,0.83698392,125 lbs gasket
43.205078,5024.543,0.8363924,125 lbs gasket
43.224609,4965.9609,0.83522075,125 lbs gasket
43.244141,4922.4824,0.83426714,125 lbs gasket
43.263672,4887.0625,0.83372599,125 lbs gasket
43.283203,4832.9941,0.83353096,125 lbs gasket
43.302734,4784.7212,0.83326733,125 lbs gasket
43.322266,4749.2886,0.8325901,125 lbs gasket
43.341797,4699.4565,0.83147949,125 lbs gasket
43.361328,4648.7339,0.83050787,125 lbs gasket
43.380859,4618.792,0.83013368,125 lbs gasket
43.400391,4568.8799,0.83001846,125 lbs gasket
43.419922,4515.8828,0.82972139,125 lbs gasket
43.439453,4484.4463,0.82878,125 lbs gasket
43.458984,4445.7729,0.82777375,125 lbs gasket
43.478516,4394.5239,0.82686478,125 lbs gasket
43.498047,4360.2729,0.82661444,125 lbs gasket
43.517578,4328.1934,0.82653606,125 lbs gasket
43.537109,4278.5454,0.82598579,125 lbs gasket
43.556641,4244.626,0.82533723,125 lbs gasket
43.576172,4219.6782,0.82430333,125 lbs gasket
43.595703,4172.8037,0.82356209,125 lbs gasket
43.615234,4135.9946,0.82345515,125 lbs gasket
43.634766,4116.9771,0.82336271,125 lbs gasket
43.654297,4077.8098,0.82292849,125 lbs gasket
43.673828,4038.9248,0.82214022,125 lbs gasket
43.693359,4023.0388,0.8213616,125 lbs gasket
43.712891,3995.5422,0.82072979,125 lbs gasket
43.732422,3954.5271,0.82075262,125 lbs gasket
43.751953,3942.6221,0.820795,125 lbs gasket
43.771484,3922.001,0.8204686,125 lbs gasket
43.791016,3887.1362,0.81954408,125 lbs gasket
43.810547,3873.2297,0.81888145,125 lbs gasket
43.830078,3864.3611,0.81851059,125 lbs gasket
43.849609,3831.4287,0.8187592,125 lbs gasket
43.869141,3814.0449,0.81868106,125 lbs gasket
43.888672,3812.4319,0.8184402,125 lbs gasket
43.908203,3791.5957,0.81762528,125 lbs gasket
43.927734,3776.5034,0.81709796,125 lbs gasket
43.947266,3779.4382,0.81694806,125 lbs gasket
43.966797,3767.0513,0.81727678,125 lbs gasket
43.986328,3752.4126,0.81746054,125 lbs gasket
44.005859,3760.8306,0.81717467,125 lbs gasket
44.025391,3757.1265,0.81651175,125 lbs gasket
44.044922,3743.0896,0.81608719,125 lbs gasket
44.064453,3752.978,0.81638622,125 lbs gasket
44.083984,3762.3867,0.81679869,125 lbs gasket
44.103516,3750.1294,0.81700796,125 lbs gasket
44.123047,3762.2073,0.81668139,125 lbs gasket
44.142578,3779.1934,0.81622922,125 lbs gasket
44.162109,3775.4719,0.81605577,125 lbs gasket
44.181641,3787.0598,0.8162809,125 lbs gasket
44.201172,3813.8826,0.81686091,125 lbs gasket
44.220703,3813.3713,0.81713623,125 lbs gasket
44.240234,3826.2415,0.81685925,125 lbs gasket
44.259766,3860.5046,0.81665111,125 lbs gasket
44.279297,3871.3137,0.81666356,125 lbs gasket
44.298828,3883.522,0.81725883,125 lbs gasket
44.318359,3917.2407,0.81775975,125 lbs gasket
44.337891,3940.8438,0.81823874,125 lbs gasket
44.357422,3953.4587,0.81797755,125 lbs gasket
44.376953,3988.8945,0.81781954,125 lbs gasket
44.396484,4020.1826,0.8180747,125 lbs gasket
44.416016,4036.9973,0.8188498,125 lbs gasket
44.435547,4072.791,0.81955642,125 lbs gasket
44.455078,4114.3335,0.81988287,125 lbs gasket
44.474609,4133.5029,0.81968457,125 lbs gasket
44.494141,4166.6191,0.81972176,125 lbs gasket
44.513672,4213.6772,0.82003725,125 lbs gasket
44.533203,4240.3306,0.8209216,125 lbs gasket
44.552734,4275.6665,0.82171619,125 lbs gasket
44.572266,4324.792,0.8220917,125 lbs gasket
44.591797,4356.2495,0.82204151,125 lbs gasket
44.611328,4388.3398,0.82218838,125 lbs gasket
44.630859,4443.0664,0.8228054,125 lbs gasket
44.650391,4483.2861,0.82377076,125 lbs gasket
44.669922,4512.6455,0.82461768,125 lbs gasket
44.689453,4564.29,0.82490826,125 lbs gasket
44.708984,4611.5391,0.82491457,125 lbs gasket
44.728516,4644.2622,0.82520896,125 lbs gasket
44.748047,4694.6982,0.82604295,125 lbs gasket
44.767578,4744.4082,0.82712168,125 lbs gasket
44.787109,4779.4082,0.82788324,125 lbs gasket
44.806641,4826.5693,0.82817829,125 lbs gasket
44.826172,4883.6704,0.8283788,125 lbs gasket
44.845703,4919.0654,0.82872421,125 lbs gasket
44.865234,4960.4116,0.8296504,125 lbs gasket
44.884766,5019.9541,0.83080471,125 lbs gasket
44.904297,5059.708,0.83151472,125 lbs gasket
44.923828,5098.4307,0.83177722,125 lbs gasket
44.943359,5154.6313,0.83199352,125 lbs gasket
44.962891,5198.2949,0.8324396,125 lbs gasket
44.982422,5233.4219,0.83347887,125 lbs gasket
45.001953,5297.6826,0.83461493,125 lbs gasket
45.021484,5352.5732,0.83543867,125 lbs gasket
45.041016,5383.8066,0.83565861,125 lbs gasket
45.060547,5433.7178,0.83586836,125 lbs gasket
45.080078,5482.1909,0.8365165,125 lbs gasket
45.099609,5514.3296,0.83763671,125 lbs gasket
45.119141,5555.6914,0.83862776,125 lbs gasket
45.138672,5605.4927,0.83921123,125 lbs gasket
45.158203,5635.4927,0.83934939,125 lbs gasket
45.177734,5671.7285,0.83962053,125 lbs gasket
45.197266,5722.8799,0.84025472,125 lbs gasket
45.216797,5752.4722,0.84125781,125 lbs gasket
45.236328,5781.0083,0.84217179,125 lbs gasket
45.255859,5830.291,0.84263927,125 lbs gasket
45.275391,5863.0464,0.84270847,125 lbs gasket
45.294922,5882.6201,0.84294969,125 lbs gasket
45.314453,5925.6133,0.84370351,125 lbs gasket
45.333984,5958.7915,0.84469533,125 lbs gasket
45.353516,5974.3477,0.84553808,125 lbs gasket
45.373047,6007.3784,0.84579885,125 lbs gasket
45.392578,6044.0522,0.84566945,125 lbs gasket
45.412109,6055.4673,0.84591818,125 lbs gasket
45.431641,6083.1538,0.84665501,125 lbs gasket
45.451172,6116.229,0.84743625,125 lbs gasket
45.470703,6126.0845,0.84818363,125 lbs gasket
45.490234,6140.7095,0.84824735,125 lbs gasket
45.509766,6173.2935,0.84811056,125 lbs gasket
45.529297,6181.4512,0.84818113,125 lbs gasket
45.548828,6188.6865,0.84895641,125 lbs gasket
45.568359,6212.1641,0.84962106,125 lbs gasket
45.587891,6220.2412,0.84998417,125 lbs gasket
45.607422,6220.3105,0.84983653,125 lbs gasket
45.626953,6238.6655,0.84963149,125 lbs gasket
45.646484,6249.8223,0.84972012,125 lbs gasket
45.666016,6238.3037,0.85035741,125 lbs gasket
45.685547,6250.6089,0.85088599,125 lbs gasket
45.705078,6261.3589,0.85114682,125 lbs gasket
45.724609,6245.0444,0.85065746,125 lbs gasket
45.744141,6244.334,0.85035813,125 lbs gasket
45.763672,6252.1968,0.85041732,125 lbs gasket
45.783203,6237.5977,0.85094202,125 lbs gasket
45.802734,6230.0845,0.85132509,125 lbs gasket
45.822266,6237.2095,0.85121071,125 lbs gasket
45.841797,6214.5371,0.85064232,125 lbs gasket
45.861328,6193.3276,0.85026121,125 lbs gasket
45.880859,6195.1777,0.85015589,125 lbs gasket
45.900391,6178.0938,0.85059988,125 lbs gasket
45.919922,6149.5244,0.85078585,125 lbs gasket
45.939453,6138.27,0.85049683,125 lbs gasket
45.958984,6123.3979,0.84974289,125 lbs gasket
45.978516,6088.5234,0.84922397,125 lbs gasket
45.998047,6074.1758,0.84912831,125 lbs gasket
46.017578,6054.0513,0.84930664,125 lbs gasket
46.037109,6014.2646,0.84932715,125 lbs gasket
46.056641,5992.2568,0.84884888,125 lbs gasket
46.076172,5974.9697,0.8479991,125 lbs gasket
46.095703,5932.4946,0.84746486,125 lbs gasket
46.115234,5897.6108,0.84740669,125 lbs gasket
46.134766,5881.355,0.8475759,125 lbs gasket
46.154297,5839.647,0.84737146,125 lbs gasket
46.173828,5798.3945,0.84657818,125 lbs gasket
46.193359,5774.8838,0.84564352,125 lbs gasket
46.212891,5735.5713,0.84496194,125 lbs gasket
46.232422,5685.0215,0.8448866,125 lbs gasket
46.251953,5659.2158,0.84484851,125 lbs gasket
46.271484,5622.5176,0.84441894,125 lbs gasket
46.291016,5570.1875,0.84350586,125 lbs gasket
46.310547,5534.3301,0.84252089,125 lbs gasket
46.330078,5499.8887,0.84192252,125 lbs gasket
46.349609,5445.5337,0.84176552,125 lbs gasket
46.369141,5402.8711,0.84155983,125 lbs gasket
46.388672,5368.9253,0.84108472,125 lbs gasket
46.408203,5316.3784,0.84016955,125 lbs gasket
46.427734,5269.335,0.83909106,125 lbs gasket
46.447266,5236.9624,0.83850735,125 lbs gasket
46.466797,5182.9531,0.83835876,125 lbs gasket
46.486328,5129.7646,0.83813971,125 lbs gasket
46.505859,5096.5884,0.83737326,125 lbs gasket
46.525391,5049.3867,0.83624482,125 lbs gasket
46.544922,4994.6074,0.83531475,125 lbs gasket
46.564453,4958.1489,0.83478725,125 lbs gasket
46.583984,4914.7388,0.83474374,125 lbs gasket
46.603516,4855.5259,0.83439243,125 lbs gasket
46.623047,4816.0786,0.83356684,125 lbs gasket
46.642578,4777.7817,0.83242524,125 lbs gasket
46.662109,4721.3022,0.8316263,125 lbs gasket
46.681641,4677.7471,0.83117199,125 lbs gasket
46.701172,4644.9141,0.83098465,125 lbs gasket
46.720703,4592.2681,0.83081359,125 lbs gasket
46.740234,4543.4775,0.82981849,125 lbs gasket
46.759766,4513.3809,0.8286624,125 lbs gasket
46.779297,4468.9722,0.82775801,125 lbs gasket
46.798828,4421.4678,0.82757348,125 lbs gasket
46.818359,4390.8716,0.82751685,125 lbs gasket
46.837891,4348.2451,0.82712936,125 lbs gasket
46.857422,4300.0215,0.82620311,125 lbs gasket
46.876953,4272.9541,0.82514817,125 lbs gasket
46.896484,4239.7012,0.82442927,125 lbs gasket
46.916016,4187.9609,0.82438993,125 lbs gasket
46.935547,4161.6279,0.8242774,125 lbs gasket
46.955078,4135.5879,0.82384074,125 lbs gasket
46.974609,4091.7219,0.82286465,125 lbs gasket
46.994141,4060.4358,0.8220703,125 lbs gasket
47.013672,4042.6074,0.82159531,125 lbs gasket
47.033203,4005.0913,0.82159615,125 lbs gasket
47.052734,3973.3286,0.82144535,125 lbs gasket
47.072266,3960.7427,0.82110631,125 lbs gasket
47.091797,3931.2249,0.82004875,125 lbs gasket
47.111328,3896.9316,0.81936985,125 lbs gasket
47.130859,3889.3037,0.81915742,125 lbs gasket
47.150391,3872.2097,0.81929791,125 lbs gasket
47.169922,3839.7417,0.81929338,125 lbs gasket
47.189453,3831.6301,0.81890535,125 lbs gasket
47.208984,3821.4451,0.81812239,125 lbs gasket
47.228516,3792.4238,0.81765294,125 lbs gasket
47.248047,3788.6665,0.81742108,125 lbs gasket
47.267578,3786.6692,0.81772876,125 lbs gasket
47.287109,3762.2605,0.81778771,125 lbs gasket
